"LAF","ST","AST","REV-ST","REV-AST","TMP","channel","start_time","end_time","source_file"
1107.79,2264.11,2015.13,2081.26,1888.43,15.293,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1108.044,2264.32,2017.63,2081.82,1890.52,15.466,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1108.298,2264.42,2019.61,2082.3,1892.35,15.612,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1108.553,2264.52,2021.23,2082.67,1893.71,15.724,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1108.807,2264.54,2022.31,2082.97,1894.77,15.806,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1109.061,2264.41,2022.95,2083.2,1895.71,15.872,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1109.315,2264.23,2023.55,2083.26,1896.34,15.932,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1109.569,2264.04,2023.8,2083.23,1896.57,15.961,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1109.824,2263.84,2023.67,2083.31,1897.12,15.986,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1110.078,2263.43,2023.76,2083.49,1898.58,16.065,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1110.332,2263.17,2024.62,2083.85,1900.17,16.17,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1110.586,2263.15,2025.77,2084.29,1901.6,16.268,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1110.84,2263.1,2026.81,2084.86,1903.22,16.365,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1111.095,2263.04,2027.97,2085.25,1904.89,16.478,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1111.349,2262.9,2029.25,2085.51,1906.03,16.58,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1111.603,2262.59,2030.08,2085.6,1906.67,16.653,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1111.857,2262.26,2030.08,2085.44,1906.53,16.667,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1112.111,2261.74,2029.42,2085,1905.27,16.618,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1112.366,2260.88,2027.72,2084.35,1902.81,16.492,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1112.62,2259.84,2024.92,2083.62,1899.43,16.287,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1112.874,2258.47,2021.04,2082.72,1894.85,15.999,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1113.128,2256.83,2016.01,2081.56,1888.29,15.592,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1113.382,2254.91,2009.1,2079.64,1878.84,15.012,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1113.637,2252.29,1999.1,2076.67,1866.68,14.244,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1113.891,2248.82,1986.19,2073.02,1852.58,13.32,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1114.145,2244.89,1971.12,2069.71,1839.14,12.334,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1114.399,2240.97,1955.87,2068.12,1831.9,11.555,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1114.653,2238.49,1946.71,2068.23,1832.38,11.269,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1114.908,2238.13,1946,2068.72,1834.76,11.342,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1115.162,2238.43,1947.71,2069.33,1836.31,11.451,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1115.416,2238.66,1949,2069.94,1838.25,11.562,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1115.67,2238.99,1951.15,2069.34,1836.31,11.579,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1115.924,2238.14,1949,2067.9,1830.37,11.302,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1116.179,2236.09,1941.85,2068.54,1832.33,11.134,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1116.433,2236.17,1942.57,2071.54,1844.59,11.603,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1116.687,2238.97,1953.86,2074.29,1855.52,12.377,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1116.941,2241.76,1965.3,2076.17,1862.02,12.99,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1117.195,2243.39,1972.57,2077.71,1867.29,13.421,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1117.45,2244.47,1978.03,2079.08,1872.25,13.788,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1117.704,2245.5,1982.83,2080.25,1876.49,14.104,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1117.958,2246.36,1986.83,2081.41,1880,14.358,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1118.212,2247.12,1990.44,2082.39,1883.38,14.599,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1118.466,2247.88,1993.91,2083.22,1886.36,14.823,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1118.721,2248.5,1996.51,2083.86,1888.4,14.978,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1118.975,2248.78,1998.1,2084.54,1890.02,15.082,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1119.229,2248.95,1999.5,2085.29,1892.02,15.197,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1119.483,2249.29,2001.34,2086.05,1894.43,15.343,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1119.737,2249.85,2003.65,2086.96,1897.11,15.507,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1119.992,2250.49,2006.03,2088.05,1900.01,15.672,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1120.246,2250.99,2008.61,2088.95,1902.66,15.849,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1120.5,2251.44,2010.86,2089.52,1904.45,15.987,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1120.754,2251.72,2012.11,2089.98,1905.75,16.071,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1121.008,2251.96,2012.94,2090.68,1907.29,16.139,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1121.263,2252.18,2014.23,2091.41,1909.08,16.238,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1121.517,2252.49,2015.79,2091.97,1910.71,16.345,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1121.771,2252.84,2017.05,2092.58,1912.18,16.427,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1122.025,2253,2017.94,2093.13,1913.28,16.487,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1122.279,2253,2018.77,2093.41,1913.45,16.519,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1122.534,2252.92,2018.83,2093.51,1912.74,16.489,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1122.788,2252.64,2017.84,2093.47,1911.67,16.409,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1123.042,2252.18,2016.46,2093.46,1910.43,16.311,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1123.296,2251.69,2014.87,2093.26,1908.57,16.184,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1123.55,2251.05,2012.48,2092.59,1905.71,16.002,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1123.805,2250.02,2009.09,2091.82,1902.47,15.779,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1124.059,2248.92,2005.31,2091.37,1899.44,15.538,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1124.313,2247.89,2001.77,2090.75,1895.8,15.283,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1124.567,2246.48,1997.42,2089.4,1890,14.939,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1124.821,2244.49,1991.07,2087.11,1881.01,14.423,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1125.076,2241.8,1981.79,2084.38,1869.76,13.72,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1125.33,2238.53,1969.5,2082.44,1861.23,13.001,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1125.584,2235.98,1959.59,2081.96,1858.99,12.585,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1125.838,2234.87,1955.95,2081.96,1858.54,12.448,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1126.092,2234.32,1954.95,2080.94,1855,12.305,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1126.347,2233.26,1951.67,2079.1,1849.12,12.008,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1126.601,2231.08,1944.17,2079.44,1850.95,11.834,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1126.855,2230.83,1944.52,2083.75,1869.21,12.517,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1127.109,2234.91,1961.66,2088.85,1891.54,13.919,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1127.363,2240.27,1983.82,2092.53,1906.55,15.213,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1127.618,2244,2000.56,2094.9,1916.03,16.133,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1127.872,2246.02,2011.06,2096.5,1921.77,16.707,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1128.126,2246.99,2017.06,2097.74,1925.24,17.037,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1128.38,2247.58,2020.54,2098.46,1927.74,17.25,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1128.634,2248,2022.93,2098.84,1929.16,17.386,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1128.889,2248.16,2024.23,2099.23,1929.77,17.447,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1129.143,2248.21,2024.79,2099.65,1930.23,17.473,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1129.397,2248.15,2024.88,2099.84,1930.09,17.465,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1129.651,2247.92,2024.25,2099.86,1929.56,17.422,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1129.905,2247.6,2023.17,2100.04,1929.62,17.383,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1130.16,2247.38,2022.89,2100.35,1930.42,17.402,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1130.414,2247.32,2023.14,2100.67,1931.23,17.439,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1130.668,2247.08,2023.18,2100.85,1931.97,17.477,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1130.922,2246.7,2023.4,2100.89,1932.71,17.533,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1131.176,2246.52,2023.96,2100.95,1933.24,17.586,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1131.431,2246.29,2024.08,2101.04,1933.47,17.607,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1131.685,2245.88,2023.75,2101.12,1933.63,17.613,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1131.939,2245.46,2023.55,2101.15,1933.54,17.616,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1132.193,2245.04,2023.12,2100.91,1932.77,17.588,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1132.447,2244.47,2021.84,2100.72,1931.77,17.517,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1132.702,2243.73,2020.46,2100.7,1931.29,17.465,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1132.956,2243.13,2019.58,2100.61,1930.81,17.432,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1133.21,2242.62,2018.55,2100.55,1930.01,17.373,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1133.464,2242.03,2017.1,2100.5,1929.15,17.296,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1133.718,2241.39,2015.81,2100.63,1927.96,17.205,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1133.973,2240.88,2014.36,2100.56,1925.84,17.068,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1134.227,2240.37,2011.75,2100.04,1922.4,16.839,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1134.481,2239.62,2007.79,2099.44,1917.76,16.509,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1134.735,2238.47,2002.76,2098.47,1911.1,16.071,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1134.989,2236.79,1995.77,2096.01,1899.25,15.392,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1135.244,2233.93,1983.72,2092.36,1882.78,14.375,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1135.498,2229.7,1966.02,2089.72,1870.53,13.315,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1135.752,2226.35,1952.01,2089.27,1868.51,12.759,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1136.006,2225.24,1948.45,2089.29,1869.11,12.673,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1136.26,2224.96,1948.16,2089,1867.7,12.618,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1136.515,2224.37,1946.58,2089.06,1868.53,12.607,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1136.769,2224.07,1946.57,2090.09,1873.88,12.82,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1137.023,2224.68,1951.06,2092.12,1883.06,13.328,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1137.277,2226.45,1959.69,2094.39,1892.89,13.992,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1137.531,2228.45,1969.54,2095.98,1900.09,14.609,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1137.786,2229.85,1977.14,2096.67,1903.47,15.013,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1138.04,2230.14,1980.55,2097,1905.03,15.209,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1138.294,2229.95,1981.89,2097.68,1907.97,15.381,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1138.548,2230.2,1984.4,2098.51,1911.42,15.603,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1138.802,2230.78,1987.68,2099.11,1913.78,15.807,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1139.057,2231.06,1989.84,2099.95,1916.2,15.966,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1139.311,2231.41,1991.92,2101.07,1919.66,16.154,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1139.565,2232.21,1995.16,2101.83,1922.39,16.358,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1139.819,2232.77,1997.61,2102.32,1923.7,16.482,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1140.073,2232.89,1998.59,2102.99,1925.06,16.555,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1140.328,2232.94,1999.61,2103.58,1926.14,16.622,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1140.582,2233.08,2000.48,2103.87,1926.26,16.648,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1140.836,2233.09,2000.12,2104.33,1927.25,16.658,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1141.09,2233.23,2000.63,2105.24,1930.01,16.762,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1141.344,2233.69,2002.88,2106.11,1932.03,16.898,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1141.599,2233.9,2004.32,2106.75,1932.73,16.958,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1141.853,2233.81,2004.69,2107.4,1933.82,17.001,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1142.107,2234.03,2005.45,2107.74,1934.46,17.04,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1142.361,2234.12,2005.62,2107.59,1933.79,17.02,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1142.615,2233.68,2004.67,2107.41,1933.2,16.976,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1142.87,2233.11,2003.8,2107.24,1932.43,16.932,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1143.124,2232.42,2002.39,2106.96,1931.09,16.849,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1143.378,2231.59,2000.63,2106.77,1930.5,16.786,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1143.632,2230.96,1999.76,2106.43,1929.97,16.762,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1143.886,2230.36,1998.56,2105.9,1928.53,16.69,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1144.141,2229.44,1996.28,2105.62,1927.19,16.576,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1144.395,2228.54,1994.59,2105.36,1925.26,16.46,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1144.649,2227.59,1992.45,2104.5,1919.93,16.197,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1144.903,2225.92,1986.91,2102.46,1910.49,15.675,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1145.157,2223.35,1977.73,2098.91,1896.34,14.874,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1145.412,2219.72,1963.36,2095.02,1880.18,13.808,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1145.666,2215.32,1945.29,2093.91,1873.97,12.948,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1145.92,2213.25,1937.47,2095.41,1879.4,12.87,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1146.174,2213.98,1941.27,2096.16,1881.46,13.072,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1146.428,2214.39,1943.71,2094.74,1875.04,12.929,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1146.683,2212.79,1938.05,2092.25,1864.07,12.344,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1146.937,2209.98,1926.1,2090.92,1856.75,11.647,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1147.191,2208.15,1917.68,2091.6,1858.85,11.415,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1147.445,2208.49,1918.83,2092.53,1862.41,11.577,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
1147.699,2209.08,1921.45,2092.65,1861.69,11.632,"0","2025-10-26T14:19:22.346Z","2025-10-26T14:31:23.805Z","channel 1_UTC_20251026_141922.346.xml"
