Date-Time,Temperature,Electrical Conductivity,Specific Conductivity,Salinity,Total Dissolved Solids,FilteredTemp,FilteredSPC
2024-11-06 21:15:00,14.98,538.6,682.1,0.33,350.09,14.98,682.1
2024-11-06 21:30:00,15.06,539.8,682.2,0.33,350.89,15.06,682.2
2024-11-06 21:45:00,15.1,539.5,681.2,0.33,350.68,15.1,682.0
2024-11-06 22:00:00,15.01,538.9,681.9,0.33,350.29,15.01,681.9
2024-11-06 22:15:00,15.09,540.3,682.3,0.33,351.22,15.09,682.3
2024-11-06 22:30:00,15.06,539.7,682.0,0.33,350.8,15.06,682.0
2024-11-06 22:45:00,14.96,539.1,683.2,0.33,350.44,14.96,683.2
2024-11-06 23:00:00,14.98,542.6,687.3,0.33,352.72,14.98,687.3
2024-11-06 23:15:00,15.11,545.5,688.6,0.33,354.59,15.11,688.6
2024-11-06 23:30:00,15.06,545.1,688.9,0.33,354.29,15.06,688.9
2024-11-06 23:45:00,14.97,545.6,691.1,0.33,354.61,15.04,689.0
2024-11-07 00:00:00,15.03,545.1,689.4,0.33,354.29,15.03,689.4
2024-11-07 00:15:00,15.06,545.2,689.0,0.33,354.36,15.06,689.0
2024-11-07 00:30:00,15.04,546.8,691.4,0.33,355.44,15.04,691.4
2024-11-07 00:45:00,15.02,547.5,692.6,0.33,355.87,15.02,692.6
2024-11-07 01:00:00,14.94,546.7,693.2,0.33,355.37,15.04,693.2
2024-11-07 01:15:00,15.06,547.6,692.0,0.33,355.91,15.06,692.0
2024-11-07 01:30:00,14.98,546.7,692.4,0.33,355.38,14.98,692.4
2024-11-07 01:45:00,15.07,548.1,692.5,0.33,356.26,15.07,692.5
2024-11-07 02:00:00,15.01,549.8,695.8,0.33,357.39,15.01,695.8
2024-11-07 02:15:00,15.1,551.1,695.8,0.33,358.24,15.1,695.8
2024-11-07 02:30:00,14.96,550.4,697.5,0.33,357.74,14.96,695.8
2024-11-07 02:45:00,15.08,550.8,695.7,0.33,358.03,15.08,695.7
2024-11-07 03:00:00,15.04,550.8,696.6,0.33,358.04,15.04,696.6
2024-11-07 03:15:00,14.99,549.7,696.0,0.33,357.34,14.99,696.0
2024-11-07 03:30:00,15.02,551.0,697.1,0.33,358.17,15.02,696.2
2024-11-07 03:45:00,15.09,551.3,696.1,0.33,358.35,15.04,696.1
2024-11-07 04:00:00,15.03,551.1,697.0,0.33,358.23,15.03,696.2
2024-11-07 04:15:00,15.04,550.5,696.2,0.33,357.85,15.04,696.2
2024-11-07 04:30:00,15.08,550.7,695.7,0.33,357.97,15.08,695.7
2024-11-07 04:45:00,15.07,551.3,696.5,0.33,358.37,15.07,696.5
2024-11-07 05:00:00,14.96,550.3,697.3,0.33,357.71,14.96,697.3
2024-11-07 05:15:00,14.95,550.1,697.4,0.33,357.59,14.95,697.4
2024-11-07 05:30:00,15.02,550.9,696.9,0.33,358.07,15.02,696.9
2024-11-07 05:45:00,15.02,550.1,696.0,0.33,357.58,15.02,697.3
2024-11-07 06:00:00,14.93,550.3,697.9,0.33,357.72,15.02,697.9
2024-11-07 06:15:00,15.0,551.0,697.4,0.33,358.13,15.0,696.5
2024-11-07 06:30:00,15.03,550.3,696.1,0.33,357.71,15.03,696.1
2024-11-07 06:45:00,15.06,551.0,696.4,0.33,358.18,15.06,696.4
2024-11-07 07:00:00,15.03,550.6,696.5,0.33,357.91,15.03,696.5
2024-11-07 07:15:00,14.89,550.5,698.8,0.33,357.81,15.04,696.1
2024-11-07 07:30:00,15.05,550.2,695.6,0.33,357.63,15.05,695.6
2024-11-07 07:45:00,15.04,550.3,695.8,0.33,357.71,15.04,695.8
2024-11-07 08:00:00,15.08,550.9,695.8,0.33,358.08,15.08,695.8
2024-11-07 08:15:00,15.0,550.5,696.9,0.33,357.8,15.0,695.8
2024-11-07 08:30:00,15.0,550.7,697.0,0.33,357.93,15.0,697.0
2024-11-07 08:45:00,14.96,550.4,697.4,0.33,357.77,14.96,697.4
2024-11-07 09:00:00,15.04,550.2,695.6,0.33,357.6,15.04,697.0
2024-11-07 09:15:00,15.0,550.2,696.4,0.33,357.62,15.0,697.1
2024-11-07 09:30:00,14.98,550.4,697.1,0.33,357.77,14.98,697.1
2024-11-07 09:45:00,14.87,550.0,698.7,0.33,357.52,15.02,698.7
2024-11-07 10:00:00,15.04,551.4,697.2,0.33,358.41,15.04,697.2
2024-11-07 10:15:00,15.02,551.7,697.9,0.33,358.58,15.02,697.9
2024-11-07 10:30:00,15.06,552.0,697.7,0.33,358.83,15.06,697.7
2024-11-07 10:45:00,15.05,551.8,697.5,0.33,358.67,15.05,697.5
2024-11-07 11:00:00,14.97,550.9,698.0,0.33,358.1,14.97,698.0
2024-11-07 11:15:00,15.09,553.0,698.3,0.33,359.44,15.09,698.3
2024-11-07 11:30:00,15.01,551.6,698.0,0.33,358.53,15.01,698.0
2024-11-07 11:45:00,14.99,552.1,699.1,0.33,358.89,14.99,699.1
2024-11-07 12:00:00,15.03,553.3,699.8,0.34,359.64,15.03,699.8
2024-11-07 12:15:00,15.02,552.9,699.6,0.34,359.42,15.02,699.6
2024-11-07 12:30:00,14.97,552.6,700.1,0.34,359.19,14.97,700.1
2024-11-07 12:45:00,14.94,552.9,701.1,0.34,359.39,15.01,699.8
2024-11-07 13:00:00,14.93,552.3,700.5,0.34,359.01,14.93,700.5
2024-11-07 13:15:00,15.04,553.5,699.8,0.34,359.77,14.94,699.8
2024-11-07 13:30:00,15.01,552.8,699.5,0.34,359.31,14.94,700.8
2024-11-07 13:45:00,14.94,552.7,700.8,0.34,359.27,14.94,700.8
2024-11-07 14:00:00,14.94,552.9,701.0,0.34,359.38,14.94,701.0
2024-11-07 14:15:00,14.9,552.6,701.4,0.34,359.17,14.9,701.4
2024-11-07 14:30:00,14.93,552.1,700.2,0.34,358.85,14.93,700.8
2024-11-07 14:45:00,15.03,553.3,699.9,0.34,359.65,14.94,699.9
2024-11-07 15:00:00,14.9,552.3,701.0,0.34,359.0,15.03,700.2
2024-11-07 15:15:00,15.07,554.7,700.8,0.34,360.54,15.07,700.2
2024-11-07 15:30:00,15.04,553.6,700.1,0.34,359.85,15.04,700.1
2024-11-07 15:45:00,15.04,553.8,700.2,0.34,359.97,15.04,700.2
2024-11-07 16:00:00,14.99,552.8,700.0,0.34,359.35,14.99,700.0
2024-11-07 16:15:00,14.9,552.7,701.5,0.34,359.24,14.9,700.1
2024-11-07 16:30:00,14.99,553.5,700.8,0.34,359.77,14.99,700.2
2024-11-07 16:45:00,14.99,552.8,700.0,0.34,359.33,14.99,700.0
2024-11-07 17:00:00,15.06,554.0,700.1,0.34,360.08,14.99,700.1
2024-11-07 17:15:00,14.99,553.0,700.2,0.34,359.46,14.99,700.7
2024-11-07 17:30:00,15.04,554.1,700.8,0.34,360.18,15.04,700.8
2024-11-07 17:45:00,15.0,553.5,700.7,0.34,359.78,15.0,700.7
2024-11-07 18:00:00,15.1,555.0,700.7,0.34,360.74,15.1,700.7
2024-11-07 18:15:00,14.94,553.3,701.5,0.34,359.62,14.94,701.5
2024-11-07 18:30:00,14.96,554.2,702.2,0.34,360.22,14.96,702.2
2024-11-07 18:45:00,14.9,553.6,702.5,0.34,359.83,14.9,702.5
2024-11-07 19:00:00,14.87,556.2,706.4,0.34,361.55,14.87,706.4
2024-11-07 19:15:00,14.93,556.7,706.1,0.34,361.87,14.93,706.1
2024-11-07 19:30:00,15.08,557.4,704.1,0.34,362.29,14.93,706.1
2024-11-07 19:45:00,14.9,556.4,706.3,0.34,361.68,14.9,706.3
2024-11-07 20:00:00,15.01,557.5,705.6,0.34,362.38,15.01,706.2
2024-11-07 20:15:00,15.02,558.3,706.3,0.34,362.87,15.02,706.3
2024-11-07 20:30:00,15.05,558.7,706.2,0.34,363.17,14.9,706.2
2024-11-07 20:45:00,14.85,556.9,707.8,0.34,361.98,14.85,707.8
2024-11-07 21:00:00,14.89,556.5,706.5,0.34,361.72,14.89,706.5
2024-11-07 21:15:00,14.9,557.7,708.0,0.34,362.52,14.9,708.0
2024-11-07 21:30:00,14.91,559.4,709.7,0.34,363.58,14.91,709.7
2024-11-07 21:45:00,14.87,559.4,710.6,0.34,363.61,14.87,709.3
2024-11-07 22:00:00,15.01,560.1,708.9,0.34,364.09,15.01,708.9
2024-11-07 22:15:00,15.06,561.6,709.7,0.34,365.06,15.06,709.7
2024-11-07 22:30:00,14.99,560.2,709.3,0.34,364.15,14.99,709.3
2024-11-07 22:45:00,14.81,559.4,711.7,0.34,363.61,14.99,709.7
2024-11-07 23:00:00,14.98,559.8,709.0,0.34,363.85,14.98,709.0
2024-11-07 23:15:00,15.04,561.3,709.7,0.34,364.86,15.04,709.7
2024-11-07 23:30:00,14.98,560.7,710.1,0.34,364.42,14.98,710.1
2024-11-07 23:45:00,14.93,559.9,709.9,0.34,363.92,14.93,709.9
2024-11-08 00:00:00,15.02,561.2,709.9,0.34,364.75,15.02,709.9
2024-11-08 00:15:00,15.04,561.7,710.2,0.34,365.09,15.04,710.2
2024-11-08 00:30:00,14.89,564.0,715.9,0.34,366.58,14.89,715.9
2024-11-08 00:45:00,14.95,566.4,717.9,0.34,368.19,14.95,717.9
2024-11-08 01:00:00,15.02,571.4,722.8,0.35,371.4,15.02,722.8
2024-11-08 01:15:00,14.97,613.9,777.7,0.37,399.05,14.97,777.7
2024-11-08 01:30:00,14.91,616.8,782.6,0.38,400.9,14.91,782.6
2024-11-08 01:45:00,14.83,617.0,784.6,0.38,401.02,14.93,784.6
2024-11-08 02:00:00,14.87,617.5,784.2,0.38,401.36,14.87,784.2
2024-11-08 02:15:00,14.93,618.9,785.0,0.38,402.28,14.93,785.0
2024-11-08 02:30:00,14.96,620.6,786.4,0.38,403.37,14.96,786.4
2024-11-08 02:45:00,14.97,620.0,785.4,0.38,403.01,14.97,785.4
2024-11-08 03:00:00,14.81,620.2,788.9,0.38,403.13,14.94,786.4
2024-11-08 03:15:00,14.92,620.2,786.7,0.38,403.16,14.92,786.7
2024-11-08 03:30:00,14.95,620.4,786.3,0.38,403.27,14.95,786.3
2024-11-08 03:45:00,14.94,620.3,786.5,0.38,403.21,14.94,786.5
2024-11-08 04:00:00,14.91,620.1,786.9,0.38,403.05,14.91,786.9
2024-11-08 04:15:00,14.93,620.5,787.0,0.38,403.31,14.93,787.0
2024-11-08 04:30:00,14.83,620.2,788.7,0.38,403.11,14.91,787.1
2024-11-08 04:45:00,14.96,621.1,787.1,0.38,403.74,14.96,787.1
2024-11-08 05:00:00,14.82,620.4,789.1,0.38,403.23,14.82,789.1
2024-11-08 05:15:00,14.88,620.4,787.8,0.38,403.26,14.88,787.8
2024-11-08 05:30:00,14.83,620.4,788.9,0.38,403.27,14.83,788.9
2024-11-08 05:45:00,14.9,620.4,787.5,0.38,403.28,14.9,788.9
2024-11-08 06:00:00,14.8,620.7,789.8,0.38,403.46,14.8,788.9
2024-11-08 06:15:00,14.97,622.9,789.1,0.38,404.87,14.97,789.1
2024-11-08 06:30:00,14.95,622.2,788.6,0.38,404.41,14.95,788.6
2024-11-08 06:45:00,14.87,621.1,788.9,0.38,403.74,14.87,788.9
2024-11-08 07:00:00,14.98,622.2,788.0,0.38,404.42,14.98,788.0
2024-11-08 07:15:00,14.84,621.3,789.9,0.38,403.86,14.84,789.9
2024-11-08 07:30:00,14.88,621.7,789.6,0.38,404.11,14.88,789.6
2024-11-08 07:45:00,14.98,623.1,789.2,0.38,405.0,14.98,789.2
2024-11-08 08:00:00,15.02,624.3,789.9,0.38,405.79,15.02,789.9
2024-11-08 08:15:00,14.93,622.2,789.1,0.38,404.45,14.93,789.1
2024-11-08 08:30:00,14.98,623.8,790.2,0.38,405.5,14.98,789.4
2024-11-08 08:45:00,14.9,622.0,789.4,0.38,404.27,14.9,789.4
2024-11-08 09:00:00,14.96,623.0,789.4,0.38,404.93,14.96,789.4
2024-11-08 09:15:00,14.81,622.6,792.2,0.38,404.67,14.93,790.2
2024-11-08 09:30:00,14.83,622.9,792.0,0.38,404.89,14.83,790.2
2024-11-08 09:45:00,14.93,622.6,789.7,0.38,404.68,14.93,789.7
2024-11-08 10:00:00,14.99,624.2,790.3,0.38,405.7,14.99,790.3
2024-11-08 10:15:00,14.9,622.6,790.2,0.38,404.67,14.9,790.2
2024-11-08 10:30:00,14.85,622.4,791.0,0.38,404.54,14.85,791.0
2024-11-08 10:45:00,14.95,623.7,790.5,0.38,405.39,14.95,790.5
2024-11-08 11:00:00,14.87,622.8,791.1,0.38,404.8,14.87,791.1
2024-11-08 11:15:00,14.81,622.2,791.4,0.38,404.4,14.81,791.4
2024-11-08 11:30:00,14.89,622.6,790.4,0.38,404.71,14.89,790.4
2024-11-08 11:45:00,14.82,623.0,792.4,0.38,404.93,14.82,792.4
2024-11-08 12:00:00,14.84,623.7,792.9,0.38,405.41,14.84,792.9
2024-11-08 12:15:00,14.86,622.8,791.4,0.38,404.84,14.86,791.4
2024-11-08 12:30:00,14.93,623.4,790.7,0.38,405.23,14.86,792.4
2024-11-08 12:45:00,14.87,622.9,791.3,0.38,404.89,14.87,791.3
2024-11-08 13:00:00,14.77,622.6,793.0,0.38,404.69,14.77,791.4
2024-11-08 13:15:00,14.88,624.0,792.5,0.38,405.62,14.88,792.5
2024-11-08 13:30:00,14.94,623.4,790.4,0.38,405.23,14.94,792.0
2024-11-08 13:45:00,14.82,622.7,792.0,0.38,404.78,14.82,792.0
2024-11-08 14:00:00,14.93,623.7,791.1,0.38,405.42,14.88,791.1
2024-11-08 14:15:00,14.88,623.8,792.2,0.38,405.47,14.88,791.3
2024-11-08 14:30:00,14.86,623.1,791.6,0.38,405.02,14.86,791.6
2024-11-08 14:45:00,14.88,623.2,791.3,0.38,405.05,14.88,791.3
2024-11-08 15:00:00,14.95,624.3,791.3,0.38,405.79,14.95,791.3
2024-11-08 15:15:00,14.76,622.9,793.5,0.38,404.88,14.76,791.6
2024-11-08 15:30:00,14.78,622.7,792.7,0.38,404.74,14.78,791.7
2024-11-08 15:45:00,14.96,624.7,791.7,0.38,406.06,14.96,791.7
2024-11-08 16:00:00,14.97,623.3,789.6,0.38,405.15,14.82,791.7
2024-11-08 16:15:00,14.82,622.5,791.7,0.38,404.65,14.82,791.7
2024-11-08 16:30:00,14.91,623.9,791.6,0.38,405.52,14.91,791.6
2024-11-08 16:45:00,14.79,622.5,792.3,0.38,404.6,14.79,792.3
2024-11-08 17:00:00,14.87,623.4,791.9,0.38,405.22,14.87,791.9
2024-11-08 17:15:00,14.81,623.2,792.9,0.38,405.11,14.81,792.9
2024-11-08 17:30:00,14.88,623.9,792.2,0.38,405.51,14.81,792.2
2024-11-08 17:45:00,14.81,623.6,793.3,0.38,405.31,14.81,793.3
2024-11-08 18:00:00,14.77,623.3,793.8,0.38,405.13,14.81,793.8
2024-11-08 18:15:00,14.8,623.1,793.0,0.38,405.02,14.8,793.0
2024-11-08 18:30:00,14.81,622.7,792.2,0.38,404.74,14.81,792.2
2024-11-08 18:45:00,14.95,625.0,792.2,0.38,406.22,14.81,792.2
2024-11-08 19:00:00,14.92,623.7,791.2,0.38,405.43,14.92,792.6
2024-11-08 19:15:00,14.79,623.9,794.2,0.38,405.52,14.79,792.6
2024-11-08 19:30:00,14.91,624.7,792.6,0.38,406.05,14.91,792.6
2024-11-08 19:45:00,14.73,623.4,794.8,0.38,405.18,14.73,792.8
2024-11-08 20:00:00,14.86,623.9,792.8,0.38,405.54,14.86,792.8
2024-11-08 20:15:00,14.79,622.8,792.8,0.38,404.85,14.79,792.8
2024-11-08 20:30:00,14.86,623.9,792.6,0.38,405.51,14.86,792.6
2024-11-08 20:45:00,14.87,623.8,792.3,0.38,405.46,14.87,792.3
2024-11-08 21:00:00,14.78,623.6,794.1,0.38,405.33,14.78,794.1
2024-11-08 21:15:00,14.75,623.5,794.5,0.38,405.25,14.75,794.5
2024-11-08 21:30:00,14.76,624.2,795.2,0.38,405.71,14.76,795.2
2024-11-08 21:45:00,14.79,623.5,793.6,0.38,405.28,14.79,793.6
2024-11-08 22:00:00,14.75,623.4,794.4,0.38,405.21,14.75,794.4
2024-11-08 22:15:00,14.88,624.5,793.0,0.38,405.91,14.79,793.0
2024-11-08 22:30:00,14.91,625.7,793.9,0.38,406.68,14.81,793.9
2024-11-08 22:45:00,14.83,624.1,793.7,0.38,405.68,14.83,793.7
2024-11-08 23:00:00,14.79,624.6,795.2,0.38,406.01,14.79,795.2
2024-11-08 23:15:00,14.81,624.8,794.8,0.38,406.11,14.81,794.8
2024-11-08 23:30:00,14.88,625.7,794.6,0.38,406.7,14.81,794.6
2024-11-08 23:45:00,14.84,625.3,794.8,0.38,406.46,14.79,794.8
2024-11-09 00:00:00,14.73,624.9,796.7,0.38,406.2,14.73,795.2
2024-11-09 00:15:00,14.77,624.8,795.7,0.38,406.1,14.77,795.7
2024-11-09 00:30:00,14.79,624.8,795.2,0.38,406.09,14.79,795.2
2024-11-09 00:45:00,14.89,626.6,795.5,0.38,407.32,14.89,795.5
2024-11-09 01:00:00,14.82,625.0,795.0,0.38,406.27,14.82,795.6
2024-11-09 01:15:00,14.86,626.1,795.6,0.38,406.99,14.86,795.6
2024-11-09 01:30:00,14.85,626.2,795.9,0.38,407.05,14.85,795.5
2024-11-09 01:45:00,14.97,628.0,795.6,0.38,408.2,14.86,795.6
2024-11-09 02:00:00,14.9,626.0,794.5,0.38,406.88,14.9,795.6
2024-11-09 02:15:00,14.86,626.1,795.4,0.38,406.94,14.86,795.4
2024-11-09 02:30:00,14.84,626.7,796.7,0.38,407.33,14.84,796.7
2024-11-09 02:45:00,14.88,626.7,795.8,0.38,407.36,14.88,795.8
2024-11-09 03:00:00,14.87,626.9,796.4,0.38,407.5,14.87,796.4
2024-11-09 03:15:00,14.69,625.3,798.2,0.38,406.45,14.85,796.4
2024-11-09 03:30:00,14.88,627.3,796.5,0.38,407.71,14.88,796.5
2024-11-09 03:45:00,14.85,626.4,796.0,0.38,407.18,14.85,796.0
2024-11-09 04:00:00,14.81,625.9,796.4,0.38,406.85,14.81,796.4
2024-11-09 04:15:00,14.87,626.5,795.9,0.38,407.23,14.87,795.9
2024-11-09 04:30:00,14.82,625.9,796.1,0.38,406.83,14.82,796.1
2024-11-09 04:45:00,14.82,626.1,796.4,0.38,406.98,14.82,796.4
2024-11-09 05:00:00,14.73,625.3,797.3,0.38,406.43,14.81,797.3
2024-11-09 05:15:00,14.71,626.0,798.6,0.38,406.89,14.8,796.6
2024-11-09 05:30:00,14.8,625.9,796.6,0.38,406.86,14.8,796.6
2024-11-09 05:45:00,14.81,626.1,796.5,0.38,406.96,14.81,796.5
2024-11-09 06:00:00,14.8,626.9,797.9,0.38,407.51,14.8,796.7
2024-11-09 06:15:00,14.87,626.9,796.4,0.38,407.5,14.81,796.4
2024-11-09 06:30:00,14.8,626.0,796.7,0.38,406.9,14.8,796.7
2024-11-09 06:45:00,14.82,627.0,797.4,0.38,407.57,14.82,797.4
2024-11-09 07:00:00,14.82,626.3,796.5,0.38,407.08,14.82,796.5
2024-11-09 07:15:00,14.89,628.0,797.2,0.38,408.21,14.8,797.2
2024-11-09 07:30:00,14.79,626.7,797.8,0.38,407.36,14.79,797.8
2024-11-09 07:45:00,14.67,626.1,799.7,0.38,406.97,14.67,797.8
2024-11-09 08:00:00,14.75,626.4,798.2,0.38,407.13,14.75,798.2
2024-11-09 08:15:00,14.76,626.0,797.4,0.38,406.9,14.76,798.3
2024-11-09 08:30:00,14.71,625.9,798.4,0.38,406.82,14.71,798.4
2024-11-09 08:45:00,14.78,627.0,798.3,0.38,407.52,14.78,798.3
2024-11-09 09:00:00,14.85,628.2,798.3,0.38,408.33,14.78,798.3
2024-11-09 09:15:00,14.71,627.3,800.2,0.38,407.75,14.79,798.4
2024-11-09 09:30:00,14.79,628.3,799.8,0.38,408.4,14.79,798.3
2024-11-09 09:45:00,14.81,627.6,798.5,0.38,407.95,14.81,798.5
2024-11-09 10:00:00,14.82,627.6,798.2,0.38,407.91,14.82,798.2
2024-11-09 10:15:00,14.84,627.6,797.8,0.38,407.96,14.84,798.4
2024-11-09 10:30:00,14.92,629.4,798.5,0.38,409.09,14.82,798.5
2024-11-09 10:45:00,14.78,627.1,798.4,0.38,407.6,14.78,798.4
2024-11-09 11:00:00,14.8,627.4,798.3,0.38,407.78,14.8,798.3
2024-11-09 11:15:00,14.87,629.2,799.2,0.38,408.96,14.87,798.3
2024-11-09 11:30:00,14.86,627.3,797.0,0.38,407.72,14.86,798.2
2024-11-09 11:45:00,14.89,628.6,798.2,0.38,408.61,14.89,798.2
2024-11-09 12:00:00,14.86,627.7,797.4,0.38,407.99,14.86,797.4
2024-11-09 12:15:00,14.79,627.1,798.2,0.38,407.6,14.79,798.2
2024-11-09 12:30:00,14.69,626.7,800.0,0.38,407.37,14.69,798.2
2024-11-09 12:45:00,14.68,626.5,799.9,0.38,407.22,14.68,799.9
2024-11-09 13:00:00,14.85,627.9,797.9,0.38,408.15,14.72,799.5
2024-11-09 13:15:00,14.76,627.6,799.5,0.38,407.91,14.76,799.5
2024-11-09 13:30:00,14.72,626.7,799.1,0.38,407.33,14.72,799.1
2024-11-09 13:45:00,14.64,626.5,800.6,0.38,407.2,14.79,798.3
2024-11-09 14:00:00,14.87,628.4,798.2,0.38,408.43,14.76,798.2
2024-11-09 14:15:00,14.79,627.2,798.3,0.38,407.7,14.79,798.3
2024-11-09 14:30:00,14.81,627.3,798.1,0.38,407.74,14.81,798.1
2024-11-09 14:45:00,14.76,627.0,798.8,0.38,407.58,14.76,798.8
2024-11-09 15:00:00,14.66,626.7,800.6,0.38,407.36,14.79,798.8
2024-11-09 15:15:00,14.63,626.4,800.7,0.38,407.13,14.76,800.7
2024-11-09 15:30:00,14.79,628.0,799.4,0.38,408.17,14.79,799.4
2024-11-09 15:45:00,14.8,627.5,798.5,0.38,407.84,14.8,798.5
2024-11-09 16:00:00,14.76,627.3,799.2,0.38,407.74,14.76,799.2
2024-11-09 16:15:00,14.82,627.9,798.6,0.38,408.11,14.82,798.6
2024-11-09 16:30:00,14.72,627.5,800.1,0.38,407.85,14.72,800.1
2024-11-09 16:45:00,14.62,626.7,801.3,0.39,407.36,14.76,801.3
2024-11-09 17:00:00,14.84,627.4,797.6,0.38,407.79,14.84,797.6
2024-11-09 17:15:00,14.71,627.7,800.7,0.39,408.02,14.71,800.7
2024-11-09 17:30:00,14.81,628.8,800.0,0.38,408.69,14.81,800.0
2024-11-09 17:45:00,14.74,626.8,798.9,0.38,407.44,14.74,798.9
2024-11-09 18:00:00,14.7,627.6,800.8,0.39,407.96,14.7,800.8
2024-11-09 18:15:00,14.65,626.5,800.5,0.38,407.25,14.65,800.5
2024-11-09 18:30:00,14.81,627.0,797.7,0.38,407.56,14.81,797.7
2024-11-09 18:45:00,14.75,627.4,799.4,0.38,407.82,14.75,799.4
2024-11-09 19:00:00,14.67,626.7,800.2,0.38,407.33,14.77,800.2
2024-11-09 19:15:00,14.77,627.1,798.7,0.38,407.59,14.77,798.7
2024-11-09 19:30:00,14.78,627.1,798.5,0.38,407.61,14.78,799.4
2024-11-09 19:45:00,14.81,628.2,799.2,0.38,408.36,14.81,799.2
2024-11-09 20:00:00,14.81,628.6,799.6,0.38,408.59,14.81,799.6
2024-11-09 20:15:00,14.7,626.9,799.8,0.38,407.46,14.7,799.8
2024-11-09 20:30:00,14.82,628.8,799.8,0.38,408.75,14.82,799.8
2024-11-09 20:45:00,14.66,626.6,800.4,0.38,407.32,14.66,799.8
2024-11-09 21:00:00,14.69,626.6,799.9,0.38,407.32,14.69,799.9
2024-11-09 21:15:00,14.72,626.9,799.5,0.38,407.47,14.72,799.9
2024-11-09 21:30:00,14.72,627.3,800.0,0.38,407.77,14.72,800.0
2024-11-09 21:45:00,14.67,626.4,799.8,0.38,407.14,14.67,799.8
2024-11-09 22:00:00,14.81,629.1,800.3,0.38,408.89,14.81,800.3
2024-11-09 22:15:00,14.68,628.1,801.8,0.39,408.24,14.77,799.9
2024-11-09 22:30:00,14.81,628.4,799.4,0.38,408.44,14.81,799.4
2024-11-09 22:45:00,14.77,627.4,799.1,0.38,407.82,14.77,799.1
2024-11-09 23:00:00,14.81,628.7,799.9,0.38,408.68,14.81,799.9
2024-11-09 23:15:00,14.73,627.3,799.9,0.38,407.75,14.73,799.9
2024-11-09 23:30:00,14.83,628.4,799.1,0.38,408.46,14.83,799.9
2024-11-09 23:45:00,14.71,627.2,800.1,0.38,407.67,14.71,800.1
2024-11-10 00:00:00,14.77,628.0,799.8,0.38,408.22,14.72,799.8
2024-11-10 00:15:00,14.72,627.4,800.3,0.38,407.83,14.72,800.3
2024-11-10 00:30:00,14.72,627.3,800.1,0.38,407.77,14.72,800.1
2024-11-10 00:45:00,14.7,627.9,801.1,0.39,408.12,14.7,801.1
2024-11-10 01:00:00,14.69,627.3,800.7,0.39,407.73,14.69,800.7
2024-11-10 01:15:00,14.6,627.0,802.2,0.39,407.55,14.7,802.2
2024-11-10 01:30:00,14.63,627.4,802.0,0.39,407.8,14.63,801.1
2024-11-10 01:45:00,14.72,627.3,800.0,0.38,407.72,14.72,800.9
2024-11-10 02:00:00,14.8,629.4,801.1,0.39,409.12,14.8,801.1
2024-11-10 02:15:00,14.77,628.7,800.7,0.39,408.68,14.77,800.7
2024-11-10 02:30:00,14.75,628.4,800.9,0.39,408.48,14.75,800.9
