"LAF","ST","AST","REV-ST","REV-AST","TMP","start_time","datetime","label","leg","depth_m","depth_ft"
120.591,2715.45,2427.79,3987.44,3567.14,10.815,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",38.409,126.01378356
120.846,2714.61,2426.92,3989.38,3568.71,10.807,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",38.154,125.17716936
121.1,2713.89,2426.17,3989.95,3569.09,10.801,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",37.9,124.343836
121.354,2713.53,2425.91,3989.85,3568.95,10.802,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",37.646,123.51050264
121.608,2712.89,2425.48,3990.07,3568.93,10.802,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",37.392,122.67716928
121.862,2712.82,2425.24,3989.34,3568.18,10.793,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",37.138,121.84383592
122.117,2713.98,2426.06,3987.9,3567.1,10.79,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",36.883,121.00722172
122.371,2714.53,2426.55,3988.05,3567.66,10.801,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",36.629,120.17388836
122.625,2713.53,2425.69,3989.66,3569.2,10.804,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",36.375,119.340555
122.879,2712.82,2425.01,3990.38,3569.76,10.8,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",36.121,118.50722164
123.133,2713.66,2425.83,3990.3,3569.97,10.809,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",35.867,117.67388828
123.388,2714.39,2426.55,3991.43,3571.24,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",35.612,116.83727408
123.642,2713.86,2425.98,3993.41,3572.85,10.811,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",35.358,116.00394072
123.896,2713.46,2425.56,3994.27,3573.34,10.802,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",35.104,115.17060736
124.15,2713.7,2425.77,3994.44,3573.47,10.801,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",34.85,114.337274
124.404,2713.09,2425.14,3995.43,3574.39,10.799,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",34.596,113.50394064
124.659,2711.59,2423.64,3995.9,3574.88,10.796,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",34.341,112.66732644
124.913,2711.66,2423.43,3994.88,3574.16,10.791,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",34.087,111.83399308
125.167,2712.71,2424.32,3994.5,3574.06,10.794,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",33.833,111.00065972
125.421,2712.01,2423.87,3995.8,3575.26,10.801,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",33.579,110.16732636
125.675,2710.23,2422.44,3996.54,3575.77,10.803,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",33.325,109.333993
125.93,2710.09,2422.24,3995.65,3575.11,10.804,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",33.07,108.4973788
126.184,2710.8,2422.74,3995.35,3575.17,10.807,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",32.816,107.66404544
126.438,2710.2,2422.22,3996.44,3576.19,10.809,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",32.562,106.83071208
126.692,2709.08,2421.52,3996.69,3576.39,10.819,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",32.308,105.99737872
126.946,2709.32,2421.63,3995.91,3575.84,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",32.054,105.16404536
127.201,2709.75,2421.76,3996.51,3576.53,10.813,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",31.799,104.32743116
127.455,2708.75,2420.97,3998.38,3578.16,10.816,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",31.545,103.4940978
127.709,2707.67,2420.08,3998.7,3578.42,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",31.291,102.66076444
127.963,2708.13,2420.39,3997.84,3577.6,10.813,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",31.037,101.82743108
128.217,2708.49,2420.6,3998.35,3577.88,10.805,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",30.783,100.99409772
128.472,2707.33,2419.71,3999.67,3578.78,10.804,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",30.528,100.15748352
128.726,2706.6,2418.97,3999.43,3578.56,10.8,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",30.274,99.32415016
128.98,2707.1,2419.15,3998.39,3578.01,10.8,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",30.02,98.4908168
129.234,2707.22,2419.14,3998.83,3578.67,10.802,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",29.766,97.65748344
129.488,2706.52,2418.66,3999.73,3579.58,10.81,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",29.512,96.82415008
129.743,2706.48,2418.54,3999.61,3579.73,10.813,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",29.257,95.98753588
129.997,2707.16,2418.9,3999.84,3580.11,10.808,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",29.003,95.15420252
130.251,2707.18,2419.04,4001.44,3581.62,10.814,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",28.749,94.32086916
130.505,2706.76,2418.87,4003.11,3583.18,10.823,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",28.495,93.4875358
130.759,2706.7,2418.64,4003.93,3583.87,10.816,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",28.241,92.65420244
131.014,2706.03,2418.04,4004.36,3584.05,10.811,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",27.986,91.81758824
131.268,2704.39,2416.81,4004.13,3583.68,10.815,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",27.732,90.98425488
131.522,2703.87,2416.12,4002.76,3582.65,10.812,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",27.478,90.15092152
131.776,2705.4,2417,4002.03,3582.34,10.803,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",27.224,89.31758816
132.03,2706.07,2417.44,4003.96,3583.9,10.794,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",26.97,88.4842548
132.285,2704.65,2416.39,4006.44,3585.74,10.792,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",26.715,87.6476406
132.539,2703.35,2415.34,4006.38,3585.66,10.796,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",26.461,86.81430724
132.793,2703.54,2415.54,4004.93,3584.71,10.805,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",26.207,85.98097388
133.047,2703.66,2415.76,4005.07,3585.04,10.814,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",25.953,85.14764052
133.301,2702.84,2415.11,4006.43,3586.2,10.815,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",25.699,84.31430716
133.556,2702.16,2414.71,4006.86,3586.71,10.825,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",25.444,83.47769296
133.81,2702.08,2414.53,4006.65,3586.87,10.83,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",25.19,82.6443596
134.064,2701.98,2413.95,4007.11,3587.49,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",24.936,81.81102624
134.318,2702.23,2413.98,4007.87,3588.3,10.814,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",24.682,80.97769288
134.572,2703.41,2415.21,4008.83,3589.21,10.821,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",24.428,80.14435952
134.827,2704.45,2416.28,4010.6,3590.71,10.824,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",24.173,79.30774532
135.081,2704.28,2416.05,4012.48,3592.4,10.821,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",23.919,78.47441196
135.335,2703.96,2415.55,4013.1,3593.2,10.82,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",23.665,77.6410786
135.589,2704.41,2415.78,4012.96,3593.38,10.821,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",23.411,76.80774524
135.843,2704.4,2416.12,4013.94,3594.27,10.833,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",23.157,75.97441188
136.098,2703.57,2415.61,4015.61,3595.61,10.838,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",22.902,75.13779768
136.352,2703.37,2415.12,4016.21,3596.14,10.827,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",22.648,74.30446432
136.606,2704.18,2415.61,4016.67,3596.52,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",22.394,73.47113096
136.86,2703.96,2415.54,4018.38,3597.84,10.817,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",22.14,72.6377976
137.114,2702.52,2414.19,4019.44,3598.85,10.817,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",21.886,71.80446424
137.369,2702.03,2413.55,4018.72,3598.57,10.818,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",21.631,70.96785004
137.623,2702.44,2414.08,4018.75,3598.68,10.825,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",21.377,70.13451668
137.877,2701.56,2413.65,4020.77,3600.2,10.831,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",21.123,69.30118332
138.131,2699.59,2411.99,4022.2,3601.32,10.831,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",20.869,68.46784996
138.385,2698.83,2410.97,4021.35,3600.75,10.824,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",20.615,67.6345166
138.64,2699.03,2411.01,4020.21,3599.95,10.824,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",20.36,66.7979024
138.894,2698.41,2410.63,4020.53,3600.2,10.829,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",20.106,65.96456904
139.148,2697.34,2409.65,4021,3600.55,10.826,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",19.852,65.13123568
139.402,2697.42,2409.49,4020.71,3600.45,10.822,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",19.598,64.29790232
139.656,2697.55,2409.68,4020.82,3600.82,10.831,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",19.344,63.46456896
139.911,2696.74,2409.08,4021.59,3601.58,10.837,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",19.089,62.62795476
140.165,2696.44,2408.68,4021.46,3601.56,10.835,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",18.835,61.7946214
140.419,2697.26,2409.22,4020.51,3601.04,10.836,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",18.581,60.96128804
140.673,2697.63,2409.55,4021.04,3601.53,10.836,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",18.327,60.12795468
140.927,2696.92,2409.03,4022.91,3602.94,10.834,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",18.073,59.29462132
141.182,2696.67,2408.62,4023.68,3603.72,10.83,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",17.818,58.45800712
141.436,2697.04,2408.78,4023.53,3603.86,10.83,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",17.564,57.62467376
141.69,2696.54,2408.5,4024.31,3604.38,10.831,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",17.31,56.7913404
141.944,2695.79,2408.12,4025.24,3604.93,10.835,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",17.056,55.95800704
142.198,2696.26,2408.54,4025.18,3605.09,10.84,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",16.802,55.12467368
142.453,2696.87,2408.87,4025.67,3605.99,10.843,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",16.547,54.28805948
142.707,2695.93,2408.12,4027.22,3607.48,10.849,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",16.293,53.45472612
142.961,2694.88,2407.3,4027.69,3607.8,10.851,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",16.039,52.62139276
143.215,2694.97,2407.31,4027.03,3607.27,10.849,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",15.785,51.7880594
143.469,2694.95,2407.45,4027.69,3607.81,10.854,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",15.531,50.95472604
143.724,2693.67,2406.62,4029.33,3609.28,10.865,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",15.276,50.11811184
143.978,2692.52,2405.59,4029.25,3609.78,10.878,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",15.022,49.28477848
144.232,2692.62,2405.74,4027.84,3609.49,10.903,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",14.768,48.45144512
144.486,2692.42,2405.66,4027.88,3610.03,10.918,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",14.514,47.61811176
144.74,2690.9,2403.91,4029.01,3610.76,10.898,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",14.26,46.7847784
144.995,2689.65,2402.15,4028.53,3609.96,10.866,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",14.005,45.9481642
145.249,2689.71,2401.73,4027,3608.39,10.845,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",13.751,45.11483084
145.503,2689.9,2401.7,4027.14,3608.2,10.831,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",13.497,44.28149748
145.757,2689.06,2400.76,4028.56,3609.05,10.815,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",13.243,43.44816412
146.011,2688.26,2399.74,4028.58,3608.84,10.799,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",12.989,42.61483076
146.266,2688.19,2399.35,4027.62,3607.93,10.786,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",12.734,41.77821656
146.52,2687.57,2398.63,4027.77,3607.8,10.774,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",12.48,40.9448832
146.774,2686.4,2397.83,4028.34,3607.87,10.772,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",12.226,40.11154984
147.028,2686.86,2398.08,4028.18,3607.49,10.762,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",11.972,39.27821648
147.282,2688.48,2398.84,4028.62,3607.88,10.737,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",11.718,38.44488312
147.537,2688.46,2398.44,4030.62,3609.37,10.717,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",11.463,37.60826892
147.791,2686.89,2397.2,4031.99,3610.16,10.713,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",11.209,36.77493556
148.045,2686.22,2396.71,4031.56,3609.55,10.711,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",10.955,35.9416022
148.299,2686.6,2396.81,4031.38,3609.39,10.703,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",10.701,35.10826884
148.553,2686.46,2396.28,4032.53,3610.24,10.685,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",10.447,34.27493548
148.808,2685.75,2395.4,4033.15,3610.59,10.671,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",10.192,33.43832128
149.062,2685.65,2394.9,4032.68,3610.01,10.653,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",9.93799999999999,32.60498792
149.316,2685.71,2394.08,4032.84,3609.56,10.609,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",9.684,31.77165456
149.57,2685.89,2393.31,4034.05,3609.35,10.547,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",9.43000000000001,30.9383212
149.824,2686.47,2393.26,4035.19,3609.17,10.499,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",9.17599999999999,30.10498784
150.079,2687.05,2393.42,4036.53,3609.42,10.465,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",8.92099999999999,29.26837364
150.333,2686.15,2392.49,4038.26,3610.1,10.44,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",8.667,28.43504028
150.587,2684.12,2390.67,4038.9,3610.1,10.427,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",8.41300000000001,27.60170692
150.841,2683.18,2389.77,4037.44,3608.86,10.426,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",8.15899999999999,26.76837356
151.095,2683.77,2389.98,4036.08,3607.94,10.422,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",7.905,25.9350402
151.35,2684.01,2390.21,4036.93,3608.67,10.422,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",7.65000000000001,25.098426
151.604,2683.5,2390.41,4037.97,3610,10.454,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",7.39599999999999,24.26509264
151.858,2683.31,2391.41,4037.69,3611.04,10.524,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",7.142,23.43175928
152.112,2683.48,2393.16,4037.8,3612.7,10.617,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",6.888,22.59842592
152.366,2683.09,2394.74,4038.99,3615.74,10.729,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",6.63399999999999,21.76509256
152.621,2682.8,2396.85,4039.53,3619.25,10.882,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",6.37899999999999,20.92847836
152.875,2684.09,2400.89,4039.48,3623.2,11.075,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",6.125,20.095145
153.129,2685.64,2406.13,4041.03,3629.18,11.315,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",5.87100000000001,19.26181164
153.383,2685.77,2411.2,4043.99,3637.19,11.611,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",5.61699999999999,18.42847828
153.637,2686.15,2416.75,4045.99,3645.78,11.95,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",5.363,17.59514492
153.892,2688.41,2424.37,4047.14,3654.94,12.332,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",5.108,16.75853072
154.146,2691.08,2433.19,4049.77,3666.06,12.757,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",4.85400000000001,15.92519736
154.4,2693.04,2442.47,4054.02,3679.5,13.24,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",4.59999999999999,15.091864
154.654,2695.27,2453.21,4057.93,3694.29,13.803,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",4.346,14.25853064
154.908,2698.2,2465.8,4061.36,3710.65,14.453,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",4.09200000000001,13.42519728
155.163,2700.7,2479.43,4065.94,3729.64,15.189,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",3.83699999999999,12.58858308
155.417,2703.49,2494.76,4071.06,3750.95,16.016,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",3.583,11.75524972
155.671,2708.19,2512.77,4075.96,3774.48,16.929,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",3.32900000000001,10.92191636
155.925,2713.73,2532.27,4082.39,3801.38,17.91,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",3.07499999999999,10.088583
156.179,2717.83,2551.85,4090.65,3831.3,18.968,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",2.821,9.25524963999999
156.434,2721.26,2572.07,4098.23,3862.2,20.106,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",2.566,8.41863544000001
156.688,2725.83,2592.94,4104.66,3893.58,21.263,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",2.31200000000001,7.58530208000004
156.942,2729.98,2610.13,4112.34,3925.43,22.287,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",2.05799999999999,6.75196871999998
157.196,2730.85,2616.98,4120.8,3953.12,22.946,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",1.804,5.91863536000001
157.45,2728.19,2609.33,4125.79,3967.87,22.998,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",1.55000000000001,5.08530200000004
157.705,2723.62,2589.64,4125.1,3962.77,22.361,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",1.29499999999999,4.24868779999996
157.959,2718.57,2567.51,4120.72,3939.49,21.319,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",1.041,3.41535443999999
158.213,2714.55,2552.85,4115.87,3911.08,20.396,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",0.787000000000006,2.58202108000002
158.467,2714.61,2553.74,4114.19,3894.35,20.079,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",0.532999999999987,1.74868771999996
158.721,2720.39,2574.72,4117.84,3899.09,20.649,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",0.278999999999996,0.915354359999988
158.976,2733.06,2609.37,4124.56,3927.6,21.94,"2026-07-23T11:01:19.153Z",2026-07-23 08:01:19.153,"2026-07-23 08:01","up",0.0240000000000009,0.078740160000003
8.235,3509.83,3521.27,3809.05,3790.25,35.636,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",0.234999999999999,0.770997399999998
8.49,3496.8,3490.11,3808.46,3791.59,35.177,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",0.49,1.6076116
8.744,3473.06,3411.75,3803.73,3761.77,32.971,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",0.744,2.44094496
8.998,3448.86,3321.47,3788.44,3686.54,29.515,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",0.997999999999999,3.27427832
9.252,3433.98,3259.6,3767.44,3597.25,26.373,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",1.252,4.10761168
9.506,3429.41,3231.68,3751.22,3532.92,24.434,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",1.506,4.94094504
9.761,3426.44,3214.69,3743.72,3501.22,23.389,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",1.761,5.77755924
10.015,3420.81,3193.37,3739.77,3482.13,22.534,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",2.015,6.6108926
10.269,3415.34,3168.83,3734.67,3459.72,21.522,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",2.269,7.44422596
10.523,3410.59,3144.31,3729.44,3433.79,20.402,"2026-07-23T17:02:55.697Z",2026-07-23 14:02:55.697,"2026-07-23 14:02","down",2.523,8.27755932
