LAF,ST,AST,REV-ST,REV-AST,TMP,start_time,depth_m,datetime,label,leg,depth_ft
74.073,3153.69,2761.25,3604.77,3156.29,10.908,2026-07-06T07:24:24Z,65.073,2026-07-06T07:24:24Z,2026-07-06T07:24:00Z,down,213.49410131999997
74.073,3177.86,2783.54,3669.57,3212.8,10.896,2026-07-06T07:36:27Z,65.073,2026-07-06T07:36:27Z,2026-07-06T07:36:00Z,down,213.49410131999997
74.073,3345.64,2933.89,3816.01,3346.37,11.031,2026-07-06T07:48:30Z,65.073,2026-07-06T07:48:30Z,2026-07-06T07:48:00Z,down,213.49410131999997
74.073,3220.75,2824.88,3630.94,3182.89,10.963,2026-07-06T08:00:33Z,65.073,2026-07-06T08:00:33Z,2026-07-06T08:00:00Z,down,213.49410131999997
74.073,3171.96,2782.27,3657.18,3205.84,10.904,2026-07-06T08:12:36Z,65.073,2026-07-06T08:12:36Z,2026-07-06T08:12:00Z,down,213.49410131999997
74.073,3248.1,2848.67,3635.92,3187.12,10.889,2026-07-06T08:24:40Z,65.073,2026-07-06T08:24:40Z,2026-07-06T08:24:00Z,down,213.49410131999997
74.073,3180.7,2790.38,3890.09,3410.19,10.865,2026-07-06T08:36:42Z,65.073,2026-07-06T08:36:42Z,2026-07-06T08:36:00Z,down,213.49410131999997
74.073,3388.31,2973.71,3726.13,3271.27,10.947,2026-07-06T08:48:45Z,65.073,2026-07-06T08:48:45Z,2026-07-06T08:48:00Z,down,213.49410131999997
74.073,3290,2889.6,3792.47,3328.6,10.957,2026-07-06T09:00:48Z,65.073,2026-07-06T09:00:48Z,2026-07-06T09:00:00Z,down,213.49410131999997
74.073,3249.05,2852.34,3708.62,3254.75,10.891,2026-07-06T09:12:50Z,65.073,2026-07-06T09:12:50Z,2026-07-06T09:12:00Z,down,213.49410131999997
74.073,3222.39,2829.79,3886.28,3411.56,10.852,2026-07-06T09:24:54Z,65.073,2026-07-06T09:24:54Z,2026-07-06T09:24:00Z,down,213.49410131999997
74.073,3421.47,3005.97,3777.23,3317.97,10.913,2026-07-06T09:36:57Z,65.073,2026-07-06T09:36:57Z,2026-07-06T09:36:00Z,down,213.49410131999997
74.073,3348.71,2944.17,3864.96,3395.6,10.947,2026-07-06T09:49:01Z,65.073,2026-07-06T09:49:01Z,2026-07-06T09:49:00Z,down,213.49410131999997
74.073,3319.22,2918.02,3853.15,3385.64,10.887,2026-07-06T10:01:03Z,65.073,2026-07-06T10:01:03Z,2026-07-06T10:01:00Z,down,213.49410131999997
74.073,3305.38,2904.81,3832.64,3367.05,10.859,2026-07-06T10:13:07Z,65.073,2026-07-06T10:13:07Z,2026-07-06T10:13:00Z,down,213.49410131999997
74.073,3340.15,2936.49,3846.2,3378.73,10.857,2026-07-06T10:25:10Z,65.073,2026-07-06T10:25:10Z,2026-07-06T10:25:00Z,down,213.49410131999997
74.073,3308.26,2908.67,3835.02,3369.67,10.849,2026-07-06T10:37:13Z,65.073,2026-07-06T10:37:13Z,2026-07-06T10:37:00Z,down,213.49410131999997
74.073,3320.06,2918.98,3832.08,3367.97,10.871,2026-07-06T10:49:17Z,65.073,2026-07-06T10:49:17Z,2026-07-06T10:49:00Z,down,213.49410131999997
74.073,3329.76,2930.1,3808.15,3348.41,10.969,2026-07-06T11:01:19Z,65.073,2026-07-06T11:01:19Z,2026-07-06T11:01:00Z,down,213.49410131999997
74.073,3298.24,2901.62,3767.93,3311.65,10.907,2026-07-06T11:13:22Z,65.073,2026-07-06T11:13:22Z,2026-07-06T11:13:00Z,down,213.49410131999997
74.073,3304.58,2905.6,3846.25,3379.61,10.879,2026-07-06T11:25:26Z,65.073,2026-07-06T11:25:26Z,2026-07-06T11:25:00Z,down,213.49410131999997
74.073,3277.05,2881.66,3853.56,3385.28,10.855,2026-07-06T11:37:29Z,65.073,2026-07-06T11:37:29Z,2026-07-06T11:37:00Z,down,213.49410131999997
74.073,3301.24,2902.13,3779.12,3319.58,10.898,2026-07-06T11:49:32Z,65.073,2026-07-06T11:49:32Z,2026-07-06T11:49:00Z,down,213.49410131999997
74.073,3316.69,2915.75,3744.93,3290.4,10.958,2026-07-06T12:01:35Z,65.073,2026-07-06T12:01:35Z,2026-07-06T12:01:00Z,down,213.49410131999997
74.073,3334.63,2930.31,3845.07,3375.34,10.888,2026-07-06T12:13:38Z,65.073,2026-07-06T12:13:38Z,2026-07-06T12:13:00Z,down,213.49410131999997
74.073,3244.18,2849.72,3789.8,3326.68,10.893,2026-07-06T12:25:41Z,65.073,2026-07-06T12:25:41Z,2026-07-06T12:25:00Z,down,213.49410131999997
74.073,3315.77,2912.81,3882.55,3409.43,10.982,2026-07-06T12:37:44Z,65.073,2026-07-06T12:37:44Z,2026-07-06T12:37:00Z,down,213.49410131999997
74.073,3448.44,3029.14,3741.42,3283.17,10.968,2026-07-06T12:49:48Z,65.073,2026-07-06T12:49:48Z,2026-07-06T12:49:00Z,down,213.49410131999997
74.073,3182.78,2792.7,3671.72,3220.14,10.884,2026-07-06T13:01:51Z,65.073,2026-07-06T13:01:51Z,2026-07-06T13:01:00Z,down,213.49410131999997
74.073,3328.6,2920.99,3669.73,3221.02,10.993,2026-07-06T13:13:55Z,65.073,2026-07-06T13:13:55Z,2026-07-06T13:13:00Z,down,213.49410131999997
74.073,3161.67,2775.14,3789.45,3325.36,11.004,2026-07-06T13:25:58Z,65.073,2026-07-06T13:25:58Z,2026-07-06T13:25:00Z,down,213.49410131999997
74.073,3222.5,2826.8,3601.35,3158.01,10.93,2026-07-06T13:38:01Z,65.073,2026-07-06T13:38:01Z,2026-07-06T13:38:00Z,down,213.49410131999997
74.073,3219.63,2824.74,3632.69,3187.76,11.063,2026-07-06T13:50:05Z,65.073,2026-07-06T13:50:05Z,2026-07-06T13:50:00Z,down,213.49410131999997
74.073,3123.19,2739.47,3788.97,3320.02,11.011,2026-07-06T14:02:09Z,65.073,2026-07-06T14:02:09Z,2026-07-06T14:02:00Z,down,213.49410131999997
74.073,3175.43,2781.96,3612.13,3165.59,11.029,2026-07-06T14:14:13Z,65.073,2026-07-06T14:14:13Z,2026-07-06T14:14:00Z,down,213.49410131999997
74.073,3282.86,2877.21,3688.8,3230.54,11.077,2026-07-06T14:26:15Z,65.073,2026-07-06T14:26:15Z,2026-07-06T14:26:00Z,down,213.49410131999997
74.073,3170.99,2775.29,3609.48,3157.71,10.96,2026-07-06T14:38:18Z,65.073,2026-07-06T14:38:18Z,2026-07-06T14:38:00Z,down,213.49410131999997
74.073,3281.08,2869.35,3631.15,3177.87,10.988,2026-07-06T14:50:21Z,65.073,2026-07-06T14:50:21Z,2026-07-06T14:50:00Z,down,213.49410131999997
74.073,3154.82,2761.35,3814,3336.65,11.084,2026-07-06T15:02:24Z,65.073,2026-07-06T15:02:24Z,2026-07-06T15:02:00Z,down,213.49410131999997
74.073,3218.25,2813.13,3721.36,3251.71,11.012,2026-07-06T15:14:27Z,65.073,2026-07-06T15:14:27Z,2026-07-06T15:14:00Z,down,213.49410131999997
74.073,3349.3,2926.63,3647.98,3189.15,11.122,2026-07-06T15:26:29Z,65.073,2026-07-06T15:26:29Z,2026-07-06T15:26:00Z,down,213.49410131999997
74.073,3271.68,2856.71,3807.41,3322.37,11.037,2026-07-06T15:38:33Z,65.073,2026-07-06T15:38:33Z,2026-07-06T15:38:00Z,down,213.49410131999997
74.073,3210.87,2799.83,4006.8,3496.16,11.045,2026-07-06T15:50:36Z,65.073,2026-07-06T15:50:36Z,2026-07-06T15:50:00Z,down,213.49410131999997
74.073,3345.46,2916.98,3859.15,3363.63,11.12,2026-07-06T16:02:39Z,65.073,2026-07-06T16:02:39Z,2026-07-06T16:02:00Z,down,213.49410131999997
74.073,3329.07,2897.77,3848.04,3348.01,11.02,2026-07-06T16:14:43Z,65.073,2026-07-06T16:14:43Z,2026-07-06T16:14:00Z,down,213.49410131999997
74.073,3400.58,2955.96,3945.5,3429.74,11.02,2026-07-06T16:26:47Z,65.073,2026-07-06T16:26:47Z,2026-07-06T16:26:00Z,down,213.49410131999997
74.073,3395.08,2950.41,3955.85,3437.24,11.147,2026-07-06T16:38:50Z,65.073,2026-07-06T16:38:50Z,2026-07-06T16:38:00Z,down,213.49410131999997
74.073,3459.43,3000.83,3933.85,3411.39,11.068,2026-07-06T16:50:53Z,65.073,2026-07-06T16:50:53Z,2026-07-06T16:50:00Z,down,213.49410131999997
74.073,3419.83,2960.35,3860.38,3344.3,11.051,2026-07-06T17:02:56Z,65.073,2026-07-06T17:02:56Z,2026-07-06T17:02:00Z,down,213.49410131999997
74.073,3427.11,2965.34,3955.35,3423.36,11.162,2026-07-06T17:15:00Z,65.073,2026-07-06T17:15:00Z,2026-07-06T17:15:00Z,down,213.49410131999997
74.073,3333.47,2878.96,3802.76,3283.51,11.085,2026-07-06T17:27:03Z,65.073,2026-07-06T17:27:03Z,2026-07-06T17:27:00Z,down,213.49410131999997
74.073,3296,2840.13,3709.52,3200.59,11.085,2026-07-06T17:39:06Z,65.073,2026-07-06T17:39:06Z,2026-07-06T17:39:00Z,down,213.49410131999997
74.073,3228.34,2781.29,3725.19,3207.57,11.168,2026-07-06T17:51:08Z,65.073,2026-07-06T17:51:08Z,2026-07-06T17:51:00Z,down,213.49410131999997
74.073,3217.95,2765.72,3577.97,3075.05,11.075,2026-07-06T18:03:11Z,65.073,2026-07-06T18:03:11Z,2026-07-06T18:03:00Z,down,213.49410131999997
74.073,3237.9,2777.6,3649.89,3134.51,11.127,2026-07-06T18:15:15Z,65.073,2026-07-06T18:15:15Z,2026-07-06T18:15:00Z,down,213.49410131999997
74.073,3073.76,2635.48,3702.65,3176.25,11.185,2026-07-06T18:27:18Z,65.073,2026-07-06T18:27:18Z,2026-07-06T18:27:00Z,down,213.49410131999997
74.073,3266.92,2795.99,3810.97,3262.86,11.069,2026-07-06T18:39:22Z,65.073,2026-07-06T18:39:22Z,2026-07-06T18:39:00Z,down,213.49410131999997
74.073,3103.45,2653.38,3786.35,3241.64,11.124,2026-07-06T18:51:25Z,65.073,2026-07-06T18:51:25Z,2026-07-06T18:51:00Z,down,213.49410131999997
74.073,3299.41,2821.02,3622.99,3098.11,11.186,2026-07-06T19:03:28Z,65.073,2026-07-06T19:03:28Z,2026-07-06T19:03:00Z,down,213.49410131999997
74.073,3283.25,2803.19,3738.33,3192.79,11.109,2026-07-06T19:15:31Z,65.073,2026-07-06T19:15:31Z,2026-07-06T19:15:00Z,down,213.49410131999997
74.073,3175.89,2708.25,3424.28,2923.91,11.118,2026-07-06T19:27:35Z,65.073,2026-07-06T19:27:35Z,2026-07-06T19:27:00Z,down,213.49410131999997
74.073,3411.55,2909.96,3703.73,3161.39,11.211,2026-07-06T19:39:38Z,65.073,2026-07-06T19:39:38Z,2026-07-06T19:39:00Z,down,213.49410131999997
74.073,3210.3,2735.22,3623.92,3088.95,11.094,2026-07-06T19:51:42Z,65.073,2026-07-06T19:51:42Z,2026-07-06T19:51:00Z,down,213.49410131999997
74.073,3315.07,2824.5,3645.62,3109.21,11.226,2026-07-06T20:03:44Z,65.073,2026-07-06T20:03:44Z,2026-07-06T20:03:00Z,down,213.49410131999997
74.073,3217.71,2739.17,3644.72,3103.54,11.193,2026-07-06T20:15:47Z,65.073,2026-07-06T20:15:47Z,2026-07-06T20:15:00Z,down,213.49410131999997
74.073,3203.53,2723.39,3919.9,3334.19,11.094,2026-07-06T20:27:50Z,65.073,2026-07-06T20:27:50Z,2026-07-06T20:27:00Z,down,213.49410131999997
74.073,3279.9,2789.1,3578.37,3045.58,11.235,2026-07-06T20:39:53Z,65.073,2026-07-06T20:39:53Z,2026-07-06T20:39:00Z,down,213.49410131999997
74.073,3336.72,2835.27,3801.44,3231.37,11.199,2026-07-06T20:51:56Z,65.073,2026-07-06T20:51:56Z,2026-07-06T20:51:00Z,down,213.49410131999997
74.073,3168.65,2688.63,3503.3,2976.96,11.167,2026-07-06T21:04:00Z,65.073,2026-07-06T21:04:00Z,2026-07-06T21:04:00Z,down,213.49410131999997
74.073,3240.43,2750.91,3834.19,3255.96,11.241,2026-07-06T21:16:02Z,65.073,2026-07-06T21:16:02Z,2026-07-06T21:16:00Z,down,213.49410131999997
74.073,3164.1,2683.14,3631.95,3080.78,11.146,2026-07-06T21:28:05Z,65.073,2026-07-06T21:28:05Z,2026-07-06T21:28:00Z,down,213.49410131999997
74.073,3344.43,2836.2,3755.26,3186.81,11.277,2026-07-06T21:40:09Z,65.073,2026-07-06T21:40:09Z,2026-07-06T21:40:00Z,down,213.49410131999997
74.073,3375.47,2859.28,3620.03,3067.74,11.188,2026-07-06T21:52:11Z,65.073,2026-07-06T21:52:11Z,2026-07-06T21:52:00Z,down,213.49410131999997
74.073,3284.02,2779.43,3720.9,3154.64,11.218,2026-07-06T22:04:15Z,65.073,2026-07-06T22:04:15Z,2026-07-06T22:04:00Z,down,213.49410131999997
74.073,3145.33,2662.64,3635.5,3078.02,11.22,2026-07-06T22:16:18Z,65.073,2026-07-06T22:16:18Z,2026-07-06T22:16:00Z,down,213.49410131999997
74.073,3255.34,2750.85,3815.27,3225.68,11.135,2026-07-06T22:28:21Z,65.073,2026-07-06T22:28:21Z,2026-07-06T22:28:00Z,down,213.49410131999997
74.073,3289.1,2778.4,3677.14,3108.17,11.253,2026-07-06T22:40:24Z,65.073,2026-07-06T22:40:24Z,2026-07-06T22:40:00Z,down,213.49410131999997
74.073,3206.53,2703.95,3798.57,3203.78,11.161,2026-07-06T22:52:28Z,65.073,2026-07-06T22:52:28Z,2026-07-06T22:52:00Z,down,213.49410131999997
74.073,3247.29,2751.4,3729.43,3163,11.206,2026-07-07T05:00:00Z,65.073,2026-07-07T00:04:47Z,2026-07-07T05:04:00Z,down,213.49410131999997
74.073,3236.93,2743.42,3685.69,3129.08,11.106,2026-07-07T05:00:00Z,65.073,2026-07-07T00:16:50Z,2026-07-07T05:16:00Z,down,213.49410131999997
74.073,3275.2,2781.37,3745.85,3186.55,11.227,2026-07-07T05:00:00Z,65.073,2026-07-07T00:28:52Z,2026-07-07T05:28:00Z,down,213.49410131999997
74.073,3394.95,2885.53,3728.84,3173.74,11.111,2026-07-07T05:00:00Z,65.073,2026-07-07T00:40:56Z,2026-07-07T05:40:00Z,down,213.49410131999997
74.073,3282.18,2792.63,3835.67,3267.26,11.04,2026-07-07T05:00:00Z,65.073,2026-07-07T00:53:00Z,2026-07-07T05:53:00Z,down,213.49410131999997
74.073,3288.85,2800.35,3676.79,3136.44,11.058,2026-07-07T05:00:00Z,65.073,2026-07-07T01:05:03Z,2026-07-07T06:05:00Z,down,213.49410131999997
74.073,3325.49,2838.13,3730.56,3188.59,11.163,2026-07-07T05:00:00Z,65.073,2026-07-07T01:17:06Z,2026-07-07T06:17:00Z,down,213.49410131999997
74.073,3298.84,2820.81,3793.51,3247.66,11.225,2026-07-07T05:00:00Z,65.073,2026-07-07T01:29:10Z,2026-07-07T06:29:00Z,down,213.49410131999997
74.073,3251.3,2783.71,3831.98,3285.77,11.264,2026-07-07T05:00:00Z,65.073,2026-07-07T01:41:13Z,2026-07-07T06:41:00Z,down,213.49410131999997
74.073,3202.39,2745.42,3730.89,3203.13,11.27,2026-07-07T05:00:00Z,65.073,2026-07-07T01:53:17Z,2026-07-07T06:53:00Z,down,213.49410131999997
74.073,3378.51,2900.3,3752.76,3225.5,11.31,2026-07-07T05:00:00Z,65.073,2026-07-07T02:05:20Z,2026-07-07T07:05:00Z,down,213.49410131999997
74.073,3218.2,2764.92,3752.98,3229.89,11.282,2026-07-07T05:00:00Z,65.073,2026-07-07T02:17:23Z,2026-07-07T07:17:00Z,down,213.49410131999997
74.073,3341.93,2874.49,3783.66,3258.14,11.276,2026-07-07T05:00:00Z,65.073,2026-07-07T02:29:27Z,2026-07-07T07:29:00Z,down,213.49410131999997
74.073,3422.93,2947.38,3738.88,3222.8,11.287,2026-07-07T05:00:00Z,65.073,2026-07-07T02:41:31Z,2026-07-07T07:41:00Z,down,213.49410131999997
74.073,3478.97,2999.1,3863.77,3335.18,11.301,2026-07-07T05:00:00Z,65.073,2026-07-07T02:53:34Z,2026-07-07T07:53:00Z,down,213.49410131999997
74.073,3332.49,2875,3892.93,3362.01,11.278,2026-07-07T05:00:00Z,65.073,2026-07-07T03:05:38Z,2026-07-07T08:05:00Z,down,213.49410131999997
74.073,3351.57,2892.91,3910.65,3379.61,11.261,2026-07-07T05:00:00Z,65.073,2026-07-07T03:17:42Z,2026-07-07T08:17:00Z,down,213.49410131999997
74.073,3500.38,3022.27,3914.08,3384.58,11.263,2026-07-07T05:00:00Z,65.073,2026-07-07T03:29:44Z,2026-07-07T08:29:00Z,down,213.49410131999997
74.073,3475.32,3004.54,4008.89,3468.93,11.283,2026-07-07T05:00:00Z,65.073,2026-07-07T03:41:48Z,2026-07-07T08:41:00Z,down,213.49410131999997
74.073,3460.17,2993.06,4034.71,3493.44,11.253,2026-07-07T05:00:00Z,65.073,2026-07-07T03:53:50Z,2026-07-07T08:53:00Z,down,213.49410131999997
74.073,3376.56,2922.96,4043.29,3504.09,11.273,2026-07-07T05:00:00Z,65.073,2026-07-07T04:05:53Z,2026-07-07T09:05:00Z,down,213.49410131999997
74.073,3366.25,2917.6,3919.47,3399.03,11.275,2026-07-07T05:00:00Z,65.073,2026-07-07T04:17:57Z,2026-07-07T09:17:00Z,down,213.49410131999997
74.073,3459.95,3000.35,3903,3386.12,11.299,2026-07-07T05:00:00Z,65.073,2026-07-07T04:30:00Z,2026-07-07T09:30:00Z,down,213.49410131999997
74.073,3396.85,2945.74,3883.87,3371.84,11.269,2026-07-07T05:00:00Z,65.073,2026-07-07T04:42:04Z,2026-07-07T09:42:00Z,down,213.49410131999997
74.073,3539.35,3071.09,3812.87,3311.68,11.274,2026-07-07T05:00:00Z,65.073,2026-07-07T04:54:07Z,2026-07-07T09:54:00Z,down,213.49410131999997
74.073,3316.76,2879.79,3879.88,3372.32,11.251,2026-07-07T05:00:00Z,65.073,2026-07-07T05:06:11Z,2026-07-07T10:06:00Z,down,213.49410131999997
74.073,3459.72,3006.41,3754.24,3264.54,11.282,2026-07-07T05:00:00Z,65.073,2026-07-07T05:18:14Z,2026-07-07T10:18:00Z,down,213.49410131999997
74.073,3258.03,2831.91,4020.33,3495.44,11.281,2026-07-07T05:00:00Z,65.073,2026-07-07T05:30:18Z,2026-07-07T10:30:00Z,down,213.49410131999997
74.073,3332.86,2897,3855.81,3356.02,11.277,2026-07-07T05:00:00Z,65.073,2026-07-07T05:42:20Z,2026-07-07T10:42:00Z,down,213.49410131999997
74.073,3312.57,2882.49,3740.24,3256.27,11.293,2026-07-07T05:00:00Z,65.073,2026-07-07T05:54:23Z,2026-07-07T10:54:00Z,down,213.49410131999997
