LAF,ST,AST,REV-ST,REV-AST,TMP,start_time,depth_m,datetime,label,leg,depth_ft
31.622,3300.03,2807.43,3637.19,3083.48,11.252,2026-07-06T00:10:30.795Z,22.622,2026-07-06T00:10:30Z,2026-07-06 00:10,down,74.21916248
31.622,3357.37,2856.95,3670.55,3125.08,11.425,2026-07-06T00:22:33.874Z,22.622,2026-07-06T00:22:33Z,2026-07-06 00:22,down,74.21916248
31.622,3354,2868.85,3730.33,3176.12,11.653,2026-07-06T00:34:37.032Z,22.622,2026-07-06T00:34:37Z,2026-07-06 00:34,down,74.21916248
31.622,3403.83,2903.63,3641.51,3097.41,11.117,2026-07-06T00:46:41.268Z,22.622,2026-07-06T00:46:41Z,2026-07-06 00:46,down,74.21916248
31.622,3279.91,2800.58,3686.66,3148.14,11.23,2026-07-06T00:58:43.973Z,22.622,2026-07-06T00:58:43Z,2026-07-06 00:58,down,74.21916248
31.622,3404.6,2923.28,3607.95,3088.1,11.664,2026-07-06T01:10:47.787Z,22.622,2026-07-06T01:10:47Z,2026-07-06 01:10,down,74.21916248
31.622,3401.14,2915.55,3733.14,3189.68,11.162,2026-07-06T01:22:50.710Z,22.622,2026-07-06T01:22:50Z,2026-07-06 01:22,down,74.21916248
31.622,3279.53,2811.72,3753.97,3209.49,10.967,2026-07-06T01:34:53.665Z,22.622,2026-07-06T01:34:53Z,2026-07-06 01:34,down,74.21916248
31.622,3351.62,2880.5,3702.59,3180.18,11.355,2026-07-06T01:46:57.197Z,22.622,2026-07-06T01:46:57Z,2026-07-06 01:46,down,74.21916248
31.622,3368.48,2908.44,3579.24,3074.31,11.473,2026-07-06T01:59:00.511Z,22.622,2026-07-06T01:59:00Z,2026-07-06 01:59,down,74.21916248
31.622,3449.98,2971.45,3680.72,3159.59,11.034,2026-07-06T02:11:04.185Z,22.622,2026-07-06T02:11:04Z,2026-07-06 02:11,down,74.21916248
31.622,3458.23,2981.56,3779.49,3255.45,11.177,2026-07-06T02:23:07.390Z,22.622,2026-07-06T02:23:07Z,2026-07-06 02:23,down,74.21916248
31.622,3390.42,2936.86,3802.98,3281.59,11.537,2026-07-06T02:35:10.500Z,22.622,2026-07-06T02:35:10Z,2026-07-06 02:35,down,74.21916248
31.622,3422.51,2959.26,3871.28,3335.06,11.074,2026-07-06T02:47:13.705Z,22.622,2026-07-06T02:47:13Z,2026-07-06 02:47,down,74.21916248
31.622,3532.09,3053.75,4007.6,3456.99,10.991,2026-07-06T02:59:16.425Z,22.622,2026-07-06T02:59:16Z,2026-07-06 02:59,down,74.21916248
31.622,3506.4,3044.55,3795.03,3287.89,11.581,2026-07-06T03:11:19.067Z,22.622,2026-07-06T03:11:19Z,2026-07-06 03:11,down,74.21916248
31.622,3538.1,3072.1,3889.49,3361.74,11.197,2026-07-06T03:23:23.022Z,22.622,2026-07-06T03:23:23Z,2026-07-06 03:23,down,74.21916248
31.622,3422.72,2969.35,3843.13,3322.19,10.996,2026-07-06T03:35:26.273Z,22.622,2026-07-06T03:35:26Z,2026-07-06 03:35,down,74.21916248
31.622,3417.4,2968.45,3861.55,3351.82,11.296,2026-07-06T03:47:30.119Z,22.622,2026-07-06T03:47:30Z,2026-07-06 03:47,down,74.21916248
31.622,3307.93,2885.62,3780.73,3279.6,11.467,2026-07-06T03:59:33.652Z,22.622,2026-07-06T03:59:33Z,2026-07-06 03:59,down,74.21916248
31.622,3556.52,3093.52,3782.96,3278.67,11.023,2026-07-06T04:11:36.309Z,22.622,2026-07-06T04:11:36Z,2026-07-06 04:11,down,74.21916248
31.622,3326.43,2894.77,3758.05,3258.17,10.94,2026-07-06T04:23:39.404Z,22.622,2026-07-06T04:23:39Z,2026-07-06 04:23,down,74.21916248
31.622,3338.25,2914.18,3671.7,3198.77,11.526,2026-07-06T04:35:42.875Z,22.622,2026-07-06T04:35:42Z,2026-07-06 04:35,down,74.21916248
31.622,3406.65,2977.19,3772.82,3278.34,11.247,2026-07-06T04:47:45.767Z,22.622,2026-07-06T04:47:45Z,2026-07-06 04:47,down,74.21916248
31.622,3403.74,2968.14,3745.65,3253.76,10.955,2026-07-06T04:59:48.002Z,22.622,2026-07-06T04:59:48Z,2026-07-06 04:59,down,74.21916248
31.622,3458.2,3017.52,3789.71,3305.45,11.216,2026-07-06T05:11:51.050Z,22.622,2026-07-06T05:11:51Z,2026-07-06 05:11,down,74.21916248
31.622,3234.71,2837.22,3627.12,3162.02,11.511,2026-07-06T05:23:54.896Z,22.622,2026-07-06T05:23:54Z,2026-07-06 05:23,down,74.21916248
31.622,3362.91,2939.94,3806.17,3314.11,10.997,2026-07-06T05:35:58.366Z,22.622,2026-07-06T05:35:58Z,2026-07-06 05:35,down,74.21916248
31.622,3273.65,2861.05,3599.05,3133.6,10.891,2026-07-06T05:48:01.602Z,22.622,2026-07-06T05:48:01Z,2026-07-06 05:48,down,74.21916248
31.622,3210.53,2808.28,3701.92,3234.92,11.157,2026-07-06T06:00:04.353Z,22.622,2026-07-06T06:00:04Z,2026-07-06 06:00,down,74.21916248
31.622,3375.52,2965.97,3623.76,3166.29,11.47,2026-07-06T06:12:06.526Z,22.622,2026-07-06T06:12:06Z,2026-07-06 06:12,down,74.21916248
31.622,3308.38,2897.46,3592.18,3132.03,10.966,2026-07-06T06:24:09.137Z,22.622,2026-07-06T06:24:09Z,2026-07-06 06:24,down,74.21916248
31.622,3286.86,2877.43,3728.14,3250.99,10.894,2026-07-06T06:36:12.560Z,22.622,2026-07-06T06:36:12Z,2026-07-06 06:36,down,74.21916248
31.622,3222.4,2831.08,3582.83,3140.14,11.529,2026-07-06T06:48:15.061Z,22.622,2026-07-06T06:48:15Z,2026-07-06 06:48,down,74.21916248
31.622,3224.97,2833.33,3609.72,3152.4,11.134,2026-07-06T07:00:19.016Z,22.622,2026-07-06T07:00:19Z,2026-07-06 07:00,down,74.21916248
31.622,3330.59,2920.87,3639.06,3177.86,10.908,2026-07-06T07:12:22.033Z,22.622,2026-07-06T07:12:22Z,2026-07-06 07:12,down,74.21916248
31.622,3211.73,2817.66,3540.53,3092.92,10.881,2026-07-06T07:24:24.769Z,22.622,2026-07-06T07:24:24Z,2026-07-06 07:24,down,74.21916248
31.622,3232.33,2836.48,3604.05,3149.85,10.902,2026-07-06T07:36:27.207Z,22.622,2026-07-06T07:36:27Z,2026-07-06 07:36,down,74.21916248
31.622,3415.44,3008.97,3749.48,3292.27,11.526,2026-07-06T07:48:30.240Z,22.622,2026-07-06T07:48:30Z,2026-07-06 07:48,down,74.21916248
31.622,3279.83,2884.43,3560.45,3114.86,11.02,2026-07-06T08:00:33.288Z,22.622,2026-07-06T08:00:33Z,2026-07-06 08:00,down,74.21916248
31.622,3225.33,2834.63,3584.9,3135.51,10.882,2026-07-06T08:12:36.899Z,22.622,2026-07-06T08:12:36Z,2026-07-06 08:12,down,74.21916248
31.622,3304.73,2902.99,3565.72,3118.4,10.83,2026-07-06T08:24:40.213Z,22.622,2026-07-06T08:24:40Z,2026-07-06 08:24,down,74.21916248
31.622,3232.46,2840.29,3817.95,3339.42,10.81,2026-07-06T08:36:42.933Z,22.622,2026-07-06T08:36:42Z,2026-07-06 08:36,down,74.21916248
31.622,3448.08,3037.02,3660.37,3216.71,11.33,2026-07-06T08:48:45.591Z,22.622,2026-07-06T08:48:45Z,2026-07-06 08:48,down,74.21916248
31.622,3346.28,2949.51,3725.62,3263.67,11.095,2026-07-06T09:00:48.170Z,22.622,2026-07-06T09:00:48Z,2026-07-06 09:00,down,74.21916248
31.622,3315.19,2915.51,3646.06,3192.84,10.854,2026-07-06T09:12:50.968Z,22.622,2026-07-06T09:12:50Z,2026-07-06 09:12,down,74.21916248
31.622,3279.69,2885.25,3813.94,3340.07,10.802,2026-07-06T09:24:54.188Z,22.622,2026-07-06T09:24:54Z,2026-07-06 09:24,down,74.21916248
31.622,3480.01,3068.01,3711.95,3263.87,11.286,2026-07-06T09:36:57.721Z,22.622,2026-07-06T09:36:57Z,2026-07-06 09:36,down,74.21916248
31.622,3410.6,3011.19,3786.06,3319.7,11.133,2026-07-06T09:49:01.223Z,22.622,2026-07-06T09:49:01Z,2026-07-06 09:49,down,74.21916248
31.622,3380.05,2977.89,3777.6,3311.71,10.876,2026-07-06T10:01:03.896Z,22.622,2026-07-06T10:01:03Z,2026-07-06 10:01,down,74.21916248
31.622,3363.9,2962.44,3762.26,3297.53,10.839,2026-07-06T10:13:07.147Z,22.622,2026-07-06T10:13:07Z,2026-07-06 10:13,down,74.21916248
31.622,3397.17,2991.5,3779.96,3313.25,10.809,2026-07-06T10:25:10.180Z,22.622,2026-07-06T10:25:10Z,2026-07-06 10:25,down,74.21916248
31.622,3362.02,2961.35,3770.54,3305.02,10.8,2026-07-06T10:37:13.478Z,22.622,2026-07-06T10:37:13Z,2026-07-06 10:37,down,74.21916248
31.622,3375.47,2973.82,3769.91,3312.71,11.028,2026-07-06T10:49:17.183Z,22.622,2026-07-06T10:49:17Z,2026-07-06 10:49,down,74.21916248
31.622,3385.3,2994.16,3741.63,3285.43,11.28,2026-07-06T11:01:19.997Z,22.622,2026-07-06T11:01:19Z,2026-07-06 11:01,down,74.21916248
31.622,3352.85,2955.69,3706.54,3250.63,10.896,2026-07-06T11:13:22.686Z,22.622,2026-07-06T11:13:22Z,2026-07-06 11:13,down,74.21916248
31.622,3363.88,2963.2,3783.15,3316.4,10.838,2026-07-06T11:25:26.172Z,22.622,2026-07-06T11:25:26Z,2026-07-06 11:25,down,74.21916248
31.622,3338.39,2940.67,3783.28,3316,10.81,2026-07-06T11:37:29.157Z,22.622,2026-07-06T11:37:29Z,2026-07-06 11:37,down,74.21916248
31.622,3354.46,2956.12,3708.87,3259.1,11.134,2026-07-06T11:49:32.206Z,22.622,2026-07-06T11:49:32Z,2026-07-06 11:49,down,74.21916248
31.622,3380.03,2987.41,3674.8,3222.38,11.241,2026-07-06T12:01:35.223Z,22.622,2026-07-06T12:01:35Z,2026-07-06 12:01,down,74.21916248
31.622,3390.26,2984.62,3769.5,3302.02,10.863,2026-07-06T12:13:38.334Z,22.622,2026-07-06T12:13:38Z,2026-07-06 12:13,down,74.21916248
31.622,3301.67,2905.23,3720.35,3260.01,10.89,2026-07-06T12:25:41.382Z,22.622,2026-07-06T12:25:41Z,2026-07-06 12:25,down,74.21916248
31.622,3371.63,2976.37,3818.32,3356.34,11.474,2026-07-06T12:37:44.696Z,22.622,2026-07-06T12:37:44Z,2026-07-06 12:37,down,74.21916248
31.622,3507.72,3088.63,3677.52,3220.56,10.999,2026-07-06T12:49:48.354Z,22.622,2026-07-06T12:49:48Z,2026-07-06 12:49,down,74.21916248
31.622,3241.84,2849.8,3601.99,3152.12,10.857,2026-07-06T13:01:51.543Z,22.622,2026-07-06T13:01:51Z,2026-07-06 13:01,down,74.21916248
31.622,3382.11,2979.46,3607.13,3169.26,11.402,2026-07-06T13:13:55.013Z,22.622,2026-07-06T13:13:55Z,2026-07-06 13:13,down,74.21916248
31.622,3218.28,2836.77,3723,3260.8,11.196,2026-07-06T13:25:58.734Z,22.622,2026-07-06T13:25:58Z,2026-07-06 13:25,down,74.21916248
31.622,3281.57,2884.19,3535.62,3095.5,10.96,2026-07-06T13:38:01.735Z,22.622,2026-07-06T13:38:01Z,2026-07-06 13:38,down,74.21916248
31.622,3282.31,2893.77,3568.45,3134.91,11.564,2026-07-06T13:50:05.518Z,22.622,2026-07-06T13:50:05Z,2026-07-06 13:50,down,74.21916248
31.622,3181.6,2799.07,3718.64,3251.85,11.094,2026-07-06T14:02:09.395Z,22.622,2026-07-06T14:02:09Z,2026-07-06 14:02,down,74.21916248
31.622,3229.09,2837.95,3549,3113.9,11.393,2026-07-06T14:14:13.100Z,22.622,2026-07-06T14:14:13Z,2026-07-06 14:14,down,74.21916248
31.622,3343.12,2946.44,3617.2,3163.02,11.418,2026-07-06T14:26:15.929Z,22.622,2026-07-06T14:26:15Z,2026-07-06 14:26,down,74.21916248
31.622,3226.96,2830.54,3539.73,3090.67,10.983,2026-07-06T14:38:18.868Z,22.622,2026-07-06T14:38:18Z,2026-07-06 14:38,down,74.21916248
31.622,3337.07,2925.64,3568.92,3125.75,11.261,2026-07-06T14:50:21.666Z,22.622,2026-07-06T14:50:21Z,2026-07-06 14:50,down,74.21916248
31.622,3218.55,2833.77,3739.34,3267.4,11.477,2026-07-06T15:02:24.183Z,22.622,2026-07-06T15:02:24Z,2026-07-06 15:02,down,74.21916248
31.622,3273.75,2868.12,3654.32,3189.37,11.103,2026-07-06T15:14:27.137Z,22.622,2026-07-06T15:14:27Z,2026-07-06 15:14,down,74.21916248
31.622,3412.46,2997.87,3587.92,3141.82,11.711,2026-07-06T15:26:29.701Z,22.622,2026-07-06T15:26:29Z,2026-07-06 15:26,down,74.21916248
31.622,3330.09,2915.03,3735.43,3253.56,11.093,2026-07-06T15:38:33.062Z,22.622,2026-07-06T15:38:33Z,2026-07-06 15:38,down,74.21916248
31.622,3265.76,2856.49,3936.59,3439.54,11.416,2026-07-06T15:50:36.423Z,22.622,2026-07-06T15:50:36Z,2026-07-06 15:50,down,74.21916248
31.622,3406.5,2987.45,3786.03,3294.59,11.471,2026-07-06T16:02:39.502Z,22.622,2026-07-06T16:02:39Z,2026-07-06 16:02,down,74.21916248
31.622,3386.32,2953.57,3775.1,3277.56,11.011,2026-07-06T16:14:43.551Z,22.622,2026-07-06T16:14:43Z,2026-07-06 16:14,down,74.21916248
31.622,3457.59,3010.73,3873.79,3366.25,11.137,2026-07-06T16:26:47.146Z,22.622,2026-07-06T16:26:47Z,2026-07-06 16:26,down,74.21916248
31.622,3457.64,3021.2,3887.72,3380.45,11.664,2026-07-06T16:38:50.288Z,22.622,2026-07-06T16:38:50Z,2026-07-06 16:38,down,74.21916248
31.622,3521.65,3061.53,3863.2,3343.24,11.081,2026-07-06T16:50:53.618Z,22.622,2026-07-06T16:50:53Z,2026-07-06 16:50,down,74.21916248
31.622,3476.44,3015.27,3793.22,3286.21,11.218,2026-07-06T17:02:56.854Z,22.622,2026-07-06T17:02:56Z,2026-07-06 17:02,down,74.21916248
31.622,3487.78,3035.13,3886.79,3364.73,11.659,2026-07-06T17:15:00.465Z,22.622,2026-07-06T17:15:00Z,2026-07-06 17:15,down,74.21916248
31.622,3390.86,2935.62,3732.05,3215.66,11.111,2026-07-06T17:27:03.326Z,22.622,2026-07-06T17:27:03Z,2026-07-06 17:27,down,74.21916248
31.622,3355.49,2900.61,3646.05,3150.21,11.468,2026-07-06T17:39:06.077Z,22.622,2026-07-06T17:39:06Z,2026-07-06 17:39,down,74.21916248
31.622,3283.55,2844.57,3658.53,3145.17,11.499,2026-07-06T17:51:08.515Z,22.622,2026-07-06T17:51:08Z,2026-07-06 17:51,down,74.21916248
31.622,3275.52,2821.26,3509.22,3009.67,11.08,2026-07-06T18:03:11.986Z,22.622,2026-07-06T18:03:11Z,2026-07-06 18:03,down,74.21916248
31.622,3297.84,2838.63,3584.77,3082.66,11.523,2026-07-06T18:15:15.065Z,22.622,2026-07-06T18:15:15Z,2026-07-06 18:15,down,74.21916248
31.622,3131.05,2697.79,3633.5,3110.93,11.434,2026-07-06T18:27:18.379Z,22.622,2026-07-06T18:27:18Z,2026-07-06 18:27,down,74.21916248
31.622,3324.03,2850.71,3741.42,3197.35,11.085,2026-07-06T18:39:22.194Z,22.622,2026-07-06T18:39:22Z,2026-07-06 18:39,down,74.21916248
31.622,3159.23,2710.84,3719.14,3188.56,11.544,2026-07-06T18:51:25.289Z,22.622,2026-07-06T18:51:25Z,2026-07-06 18:51,down,74.21916248
31.622,3357.93,2885.53,3559.7,3038.4,11.453,2026-07-06T19:03:28.744Z,22.622,2026-07-06T19:03:28Z,2026-07-06 19:03,down,74.21916248
31.622,3337.35,2854.77,3670.86,3128.63,11.093,2026-07-06T19:15:31.557Z,22.622,2026-07-06T19:15:31Z,2026-07-06 19:15,down,74.21916248
31.622,3233.18,2765.06,3367.95,2879.18,11.458,2026-07-06T19:27:35.012Z,22.622,2026-07-06T19:27:35Z,2026-07-06 19:27,down,74.21916248
31.622,3472.41,2978.33,3634.72,3098.59,11.57,2026-07-06T19:39:38.342Z,22.622,2026-07-06T19:39:38Z,2026-07-06 19:39,down,74.21916248
31.622,3267.98,2789.86,3556.97,3026.69,11.116,2026-07-06T19:51:42.203Z,22.622,2026-07-06T19:51:42Z,2026-07-06 19:51,down,74.21916248
31.622,3372.76,2887.85,3585.2,3062.59,11.774,2026-07-06T20:03:44.845Z,22.622,2026-07-06T20:03:44Z,2026-07-06 20:03,down,74.21916248
31.622,3273.03,2796.55,3574.33,3037.49,11.333,2026-07-06T20:15:47.752Z,22.622,2026-07-06T20:15:47Z,2026-07-06 20:15,down,74.21916248
31.622,3261.76,2778.39,3846.89,3267.54,11.144,2026-07-06T20:27:50.504Z,22.622,2026-07-06T20:27:50Z,2026-07-06 20:27,down,74.21916248
31.622,3336.8,2851.33,3518.11,3000,11.804,2026-07-06T20:39:53.677Z,22.622,2026-07-06T20:39:53Z,2026-07-06 20:39,down,74.21916248
31.622,3392.13,2890.73,3725.65,3160.61,11.274,2026-07-06T20:51:56.709Z,22.622,2026-07-06T20:51:56Z,2026-07-06 20:51,down,74.21916248
31.622,3223.59,2743.16,3445.83,2932.15,11.524,2026-07-06T21:04:00.023Z,22.622,2026-07-06T21:04:00Z,2026-07-06 21:04,down,74.21916248
31.622,3298.07,2815.87,3763.88,3192.03,11.609,2026-07-06T21:16:02.259Z,22.622,2026-07-06T21:16:02Z,2026-07-06 21:16,down,74.21916248
31.622,3218.89,2734.95,3565.16,3021.67,11.242,2026-07-06T21:28:05.870Z,22.622,2026-07-06T21:28:05Z,2026-07-06 21:28,down,74.21916248
31.622,3404.15,2902.65,3687.8,3134.57,11.87,2026-07-06T21:40:09.340Z,22.622,2026-07-06T21:40:09Z,2026-07-06 21:40,down,74.21916248
31.622,3436.12,2917.38,3555.4,3006.85,11.211,2026-07-06T21:52:11.810Z,22.622,2026-07-06T21:52:11Z,2026-07-06 21:52,down,74.21916248
31.622,3346.38,2844.46,3657.78,3106.8,11.733,2026-07-06T22:04:15.312Z,22.622,2026-07-06T22:04:15Z,2026-07-06 22:04,down,74.21916248
31.622,3200.69,2721.88,3564.12,3012.72,11.467,2026-07-06T22:16:18.235Z,22.622,2026-07-06T22:16:18Z,2026-07-06 22:16,down,74.21916248
31.622,3304.98,2798.05,3748.29,3167.89,11.261,2026-07-06T22:28:21.580Z,22.622,2026-07-06T22:28:21Z,2026-07-06 22:28,down,74.21916248
31.622,3353.09,2848.31,3616.92,3061.67,11.842,2026-07-06T22:40:24.910Z,22.622,2026-07-06T22:40:24Z,2026-07-06 22:40,down,74.21916248
31.622,3266.71,2760.69,3728.91,3139.66,11.2,2026-07-06T22:52:28.099Z,22.622,2026-07-06T22:52:28Z,2026-07-06 22:52,down,74.21916248
47.128,3278.7,2783.79,3662.54,3105.89,11.112,2026-07-06T00:10:30.795Z,38.128,2026-07-06T00:10:30Z,2026-07-06 00:10,down,125.09186752
47.128,3336.02,2834.31,3690,3133.28,11.07,2026-07-06T00:22:33.874Z,38.128,2026-07-06T00:22:33Z,2026-07-06 00:22,down,125.09186752
47.128,3330.4,2836.05,3754.29,3192.74,11.181,2026-07-06T00:34:37.032Z,38.128,2026-07-06T00:34:37Z,2026-07-06 00:34,down,125.09186752
47.128,3383.67,2882.93,3667.02,3120.17,11.044,2026-07-06T00:46:41.268Z,38.128,2026-07-06T00:46:41Z,2026-07-06 00:46,down,125.09186752
47.128,3261.7,2782.42,3709.78,3163.1,11.025,2026-07-06T00:58:43.973Z,38.128,2026-07-06T00:58:43Z,2026-07-06 00:58,down,125.09186752
47.128,3382.19,2892.97,3631.16,3102.48,11.195,2026-07-06T01:10:47.787Z,38.128,2026-07-06T01:10:47Z,2026-07-06 01:10,down,125.09186752
47.128,3380.29,2892.94,3759.34,3213.48,11.062,2026-07-06T01:22:50.710Z,38.128,2026-07-06T01:22:50Z,2026-07-06 01:22,down,125.09186752
47.128,3258.79,2791.58,3776.05,3230.56,10.953,2026-07-06T01:34:53.665Z,38.128,2026-07-06T01:34:53Z,2026-07-06 01:34,down,125.09186752
47.128,3329.91,2856.66,3724.47,3193.62,11.063,2026-07-06T01:46:57.197Z,38.128,2026-07-06T01:46:57Z,2026-07-06 01:46,down,125.09186752
47.128,3345.15,2878.9,3603.21,3093.16,11.153,2026-07-06T01:59:00.511Z,38.128,2026-07-06T01:59:00Z,2026-07-06 01:59,down,125.09186752
47.128,3427.92,2949.42,3703.5,3180.58,10.986,2026-07-06T02:11:04.185Z,38.128,2026-07-06T02:11:04Z,2026-07-06 02:11,down,125.09186752
47.128,3439.64,2962.6,3804.99,3274,11.007,2026-07-06T02:23:07.390Z,38.128,2026-07-06T02:23:07Z,2026-07-06 02:23,down,125.09186752
47.128,3367.36,2908.37,3828.42,3299.12,11.179,2026-07-06T02:35:10.500Z,38.128,2026-07-06T02:35:10Z,2026-07-06 02:35,down,125.09186752
47.128,3400.48,2935.72,3899.47,3360.93,10.986,2026-07-06T02:47:13.705Z,38.128,2026-07-06T02:47:13Z,2026-07-06 02:47,down,125.09186752
47.128,3511.11,3032.56,4033.08,3479.79,10.927,2026-07-06T02:59:16.425Z,38.128,2026-07-06T02:59:16Z,2026-07-06 02:59,down,125.09186752
47.128,3483.02,3014.68,3820.87,3304.53,11.17,2026-07-06T03:11:19.067Z,38.128,2026-07-06T03:11:19Z,2026-07-06 03:11,down,125.09186752
47.128,3513.91,3043.9,3914.97,3384.11,11.008,2026-07-06T03:23:23.022Z,38.128,2026-07-06T03:23:23Z,2026-07-06 03:23,down,125.09186752
47.128,3401.65,2948.13,3872.55,3349.39,10.957,2026-07-06T03:35:26.273Z,38.128,2026-07-06T03:35:26Z,2026-07-06 03:35,down,125.09186752
47.128,3395.86,2945.05,3883.08,3363.28,10.983,2026-07-06T03:47:30.119Z,38.128,2026-07-06T03:47:30Z,2026-07-06 03:47,down,125.09186752
47.128,3287.97,2857.77,3804.83,3298.39,11.108,2026-07-06T03:59:33.652Z,38.128,2026-07-06T03:59:33Z,2026-07-06 03:59,down,125.09186752
47.128,3535.45,3071.44,3807.55,3301.32,10.954,2026-07-06T04:11:36.309Z,38.128,2026-07-06T04:11:36Z,2026-07-06 04:11,down,125.09186752
47.128,3306.55,2874.2,3782.51,3281.2,10.891,2026-07-06T04:23:39.404Z,38.128,2026-07-06T04:23:39Z,2026-07-06 04:23,down,125.09186752
47.128,3318.83,2887.1,3695.02,3210.56,11.01,2026-07-06T04:35:42.875Z,38.128,2026-07-06T04:35:42Z,2026-07-06 04:35,down,125.09186752
47.128,3384.31,2949.62,3798.95,3301.73,11.037,2026-07-06T04:47:45.767Z,38.128,2026-07-06T04:47:45Z,2026-07-06 04:47,down,125.09186752
47.128,3379.97,2944.4,3770.33,3276.69,10.908,2026-07-06T04:59:48.002Z,38.128,2026-07-06T04:59:48Z,2026-07-06 04:59,down,125.09186752
47.128,3434.67,2993.04,3810.93,3316.06,10.906,2026-07-06T05:11:51.050Z,38.128,2026-07-06T05:11:51Z,2026-07-06 05:11,down,125.09186752
47.128,3212.18,2804.03,3649.02,3178.18,11.033,2026-07-06T05:23:54.896Z,38.128,2026-07-06T05:23:54Z,2026-07-06 05:23,down,125.09186752
47.128,3341.72,2918.09,3832.65,3338.99,10.948,2026-07-06T05:35:58.366Z,38.128,2026-07-06T05:35:58Z,2026-07-06 05:35,down,125.09186752
47.128,3255.34,2842.83,3624.46,3157.65,10.877,2026-07-06T05:48:01.602Z,38.128,2026-07-06T05:48:01Z,2026-07-06 05:48,down,125.09186752
47.128,3188.83,2786.52,3722.05,3245.32,10.889,2026-07-06T06:00:04.353Z,38.128,2026-07-06T06:00:04Z,2026-07-06 06:00,down,125.09186752
47.128,3351.33,2930.75,3646.52,3183.31,10.997,2026-07-06T06:12:06.526Z,38.128,2026-07-06T06:12:06Z,2026-07-06 06:12,down,125.09186752
47.128,3288.17,2876.42,3615.73,3154.26,10.914,2026-07-06T06:24:09.137Z,38.128,2026-07-06T06:24:09Z,2026-07-06 06:24,down,125.09186752
47.128,3266.75,2856.97,3752.35,3274.24,10.864,2026-07-06T06:36:12.560Z,38.128,2026-07-06T06:36:12Z,2026-07-06 06:36,down,125.09186752
47.128,3201.66,2801.71,3602.53,3146.21,10.898,2026-07-06T06:48:15.061Z,38.128,2026-07-06T06:48:15Z,2026-07-06 06:48,down,125.09186752
47.128,3204.54,2809.34,3633.34,3174.06,10.982,2026-07-06T07:00:19.016Z,38.128,2026-07-06T07:00:19Z,2026-07-06 07:00,down,125.09186752
47.128,3314.21,2903.76,3666.05,3203.38,10.88,2026-07-06T07:12:22.033Z,38.128,2026-07-06T07:12:22Z,2026-07-06 07:12,down,125.09186752
47.128,3190.42,2796.24,3567.37,3118.21,10.849,2026-07-06T07:24:24.769Z,38.128,2026-07-06T07:24:24Z,2026-07-06 07:24,down,125.09186752
47.128,3209.44,2814.25,3629.01,3172.47,10.86,2026-07-06T07:36:27.207Z,38.128,2026-07-06T07:36:27Z,2026-07-06 07:36,down,125.09186752
47.128,3389.17,2973.99,3769.91,3298.95,10.908,2026-07-06T07:48:30.240Z,38.128,2026-07-06T07:48:30Z,2026-07-06 07:48,down,125.09186752
47.128,3258.07,2861.64,3585.62,3138.14,10.947,2026-07-06T08:00:33.288Z,38.128,2026-07-06T08:00:33Z,2026-07-06 08:00,down,125.09186752
47.128,3207.16,2815.91,3609.38,3159.2,10.861,2026-07-06T08:12:36.899Z,38.128,2026-07-06T08:12:36Z,2026-07-06 08:12,down,125.09186752
47.128,3284.33,2883.04,3588.59,3140.66,10.832,2026-07-06T08:24:40.213Z,38.128,2026-07-06T08:24:40Z,2026-07-06 08:24,down,125.09186752
47.128,3212.51,2820.53,3841.18,3362.23,10.806,2026-07-06T08:36:42.933Z,38.128,2026-07-06T08:36:42Z,2026-07-06 08:36,down,125.09186752
47.128,3426.14,3009.64,3680.64,3224.7,10.851,2026-07-06T08:48:45.591Z,38.128,2026-07-06T08:48:45Z,2026-07-06 08:48,down,125.09186752
47.128,3325.78,2924.29,3750.83,3286.63,10.913,2026-07-06T09:00:48.170Z,38.128,2026-07-06T09:00:48Z,2026-07-06 09:00,down,125.09186752
47.128,3295.62,2896.26,3670.26,3215.87,10.843,2026-07-06T09:12:50.968Z,38.128,2026-07-06T09:12:50Z,2026-07-06 09:12,down,125.09186752
47.128,3257.44,2863.6,3838.69,3364.08,10.799,2026-07-06T09:24:54.188Z,38.128,2026-07-06T09:24:54Z,2026-07-06 09:24,down,125.09186752
47.128,3456.1,3039.58,3730.86,3270.76,10.835,2026-07-06T09:36:57.721Z,38.128,2026-07-06T09:36:57Z,2026-07-06 09:36,down,125.09186752
47.128,3386,2980.65,3814.5,3346.45,10.931,2026-07-06T09:49:01.223Z,38.128,2026-07-06T09:49:01Z,2026-07-06 09:49,down,125.09186752
47.128,3359.57,2957.1,3804.28,3337.41,10.857,2026-07-06T10:01:03.896Z,38.128,2026-07-06T10:01:03Z,2026-07-06 10:01,down,125.09186752
47.128,3344.51,2943.08,3790.79,3324.94,10.835,2026-07-06T10:13:07.147Z,38.128,2026-07-06T10:13:07Z,2026-07-06 10:13,down,125.09186752
47.128,3378.39,2972.75,3805.8,3337.97,10.799,2026-07-06T10:25:10.180Z,38.128,2026-07-06T10:25:10Z,2026-07-06 10:25,down,125.09186752
47.128,3343.25,2942.62,3796.31,3330,10.798,2026-07-06T10:37:13.478Z,38.128,2026-07-06T10:37:13Z,2026-07-06 10:37,down,125.09186752
47.128,3355.81,2953.68,3794.58,3329.09,10.815,2026-07-06T10:49:17.183Z,38.128,2026-07-06T10:49:17Z,2026-07-06 10:49,down,125.09186752
